interval,day,week,classifier,score
29,Sunday,24,Dish_Washer,0.807489
25,Monday,24,Dish_Washer,0.731986
30,Saturday,24,Dish_Washer,0.761961
78,Saturday,24,Dish_Washer,0.830196
24,Saturday,23,Dish_Washer,0.679552
45,Saturday,23,Dish_Washer,0.513199
26,Saturday,23,Dish_Washer,0.912974
25,Monday,22,Disturbance,0.684754
30,Wednesday,21,Disturbance,0.749235
25,Monday,22,Disturbance,0.63158
86,Wednesday,22,Disturbance,0.674788
30,Wednesday,21,Disturbance,0.690401
78,Friday,21,Disturbance,0.721028
24,Sunday,22,Disturbance,0.678639
75,Saturday,21,Disturbance,0.592494
80,Wednesday,22,Disturbance,0.635712
19,Sunday,25,Disturbance,0.513198
29,Wednesday,21,Disturbance,0.636275
30,Wednesday,21,Disturbance,0.606804
25,Friday,21,Disturbance,0.657405
24,Sunday,22,Disturbance,0.574568
85,Wednesday,22,Disturbance,0.522202
34,Wednesday,21,Disturbance,0.64872
79,Sunday,22,Disturbance,0.566682
33,Wednesday,21,Disturbance,0.60794
74,Saturday,21,Disturbance,0.506078
77,Friday,21,Disturbance,0.66105
28,Wednesday,21,Disturbance,0.527568
34,Wednesday,21,Disturbance,0.597476
88,Thursday,21,Donkey,0.928569
24,Saturday,21,Donkey,0.888635
25,Monday,22,Donkey,0.851376
24,Tuesday,22,Donkey,0.89039
89,Tuesday,22,Donkey,0.881773
23,Wednesday,22,Donkey,0.91639
25,Monday,22,Donkey,0.785396
89,Monday,24,Donkey,0.703543
92,Friday,23,Donkey,0.890519
90,Friday,24,Donkey,0.779796
89,Saturday,24,Donkey,0.849724
84,Sunday,24,Donkey,0.759694
89,Tuesday,22,Donkey,0.699481
90,Thursday,22,Donkey,0.69171
89,Tuesday,22,Donkey,0.76556
30,Friday,22,Donkey,0.827502
25,Monday,22,Donkey,0.650487
80,Monday,25,Donkey,0.837988
24,Sunday,22,Donkey,0.705304
85,Wednesday,22,Donkey,0.609943
90,Tuesday,22,Donkey,0.650796
90,Thursday,22,Donkey,0.587407
80,Friday,23,Donkey,0.76092
23,Saturday,23,Donkey,0.728054
24,Friday,24,Donkey,0.821498
25,Monday,22,Donkey,0.657778
92,Friday,23,Donkey,0.583131
85,Tuesday,22,Donkey,0.542344
80,Thursday,24,Donkey,0.809869
81,Thursday,24,Donkey,0.682573
23,Saturday,23,Donkey,0.71816
23,Friday,24,Donkey,0.787278
23,Saturday,23,Donkey,0.78307
24,Monday,25,Donkey,0.782429
24,Wednesday,21,Donkey,0.699389
84,Tuesday,22,Donkey,0.513239
81,Monday,24,Donkey,0.74819
80,Monday,25,Donkey,0.722698
24,Wednesday,21,Donkey,0.508606
90,Thursday,22,Donkey,0.595065
85,Friday,23,Donkey,0.520177
90,Tuesday,22,Donkey,0.504564
24,Monday,25,Donkey,0.758371
23,Saturday,24,Donkey,0.573156
23,Saturday,24,Donkey,0.623786
90,Thursday,22,Donkey,0.532503
23,Saturday,24,Donkey,0.641483
24,Wednesday,21,Dressing_Room,0.84136
68,Wednesday,22,Dressing_Room,0.840216
83,Friday,23,Dressing_Room,0.759911
85,Friday,23,Dressing_Room,0.779225
84,Friday,23,Dressing_Room,0.798157
83,Friday,23,Dressing_Room,0.729668
84,Friday,23,Dressing_Room,0.745807
71,Wednesday,22,Dressing_Room,0.783504
84,Friday,23,Dressing_Room,0.735108
49,Thursday,24,Dressing_Room,0.863558
83,Friday,23,Dressing_Room,0.701435
83,Friday,23,Dressing_Room,0.704819
84,Friday,23,Dressing_Room,0.720196
81,Thursday,21,Dressing_Room,0.802074
37,Wednesday,22,Dressing_Room,0.817937
68,Wednesday,22,Dressing_Room,0.796665
24,Friday,21,Dressing_Room,0.643746
77,Friday,21,Dressing_Room,0.728723
71,Wednesday,22,Dressing_Room,0.8166
68,Wednesday,22,Dressing_Room,0.81767
75,Wednesday,22,Dressing_Room,0.768996
85,Wednesday,22,Dressing_Room,0.67811
70,Thursday,24,Dressing_Room,0.77807
46,Wednesday,24,Dressing_Room,0.79866
77,Wednesday,22,Dressing_Room,0.772075
19,Sunday,25,Dressing_Room,0.61148
39,Saturday,24,Dressing_Room,0.807083
38,Thursday,21,Dressing_Room,0.867528
86,Wednesday,21,Dressing_Room,0.64373
81,Thursday,21,Dressing_Room,0.784234
80,Thursday,21,Dressing_Room,0.7787
76,Friday,21,Dressing_Room,0.793494
24,Wednesday,22,Dressing_Room,0.741789
71,Wednesday,22,Dressing_Room,0.698309
91,Friday,23,Dressing_Room,0.861386
67,Monday,22,Dressing_Room,0.788834
39,Wednesday,24,Dressing_Room,0.788123
68,Wednesday,22,Dressing_Room,0.774346
86,Friday,23,Dressing_Room,0.649741
77,Wednesday,22,Dressing_Room,0.609367
85,Friday,23,Dressing_Room,0.686617
38,Monday,25,Dressing_Room,0.790428
29,Thursday,24,Dressing_Room,0.757816
45,Tuesday,24,Dressing_Room,0.820671
49,Thursday,24,Dressing_Room,0.732014
81,Thursday,21,Dressing_Room,0.73334
38,Friday,21,Dressing_Room,0.706483
39,Wednesday,22,Dressing_Room,0.740601
69,Wednesday,22,Dressing_Room,0.788016
85,Wednesday,22,Dressing_Room,0.658059
78,Wednesday,22,Dressing_Room,0.788281
65,Monday,24,Dressing_Room,0.810423
27,Wednesday,22,Dressing_Room,0.668854
29,Wednesday,22,Dressing_Room,0.730574
85,Friday,23,Dressing_Room,0.643073
58,Monday,25,Dressing_Room,0.7587
46,Wednesday,24,Dressing_Room,0.782031
39,Saturday,24,Dressing_Room,0.825556
37,Friday,21,Dressing_Room,0.701323
24,Saturday,21,Dressing_Room,0.515756
51,Friday,21,Dressing_Room,0.726739
52,Saturday,21,Dressing_Room,0.743178
51,Saturday,21,Dressing_Room,0.733437
56,Friday,21,Dressing_Room,0.756519
29,Sunday,22,Dressing_Room,0.694664
42,Monday,22,Dressing_Room,0.712288
69,Wednesday,22,Dressing_Room,0.752539
70,Wednesday,22,Dressing_Room,0.742723
83,Friday,23,Dressing_Room,0.65827
80,Wednesday,22,Dressing_Room,0.664424
53,Sunday,24,Dressing_Room,0.737789
84,Friday,23,Dressing_Room,0.675647
65,Sunday,24,Dressing_Room,0.785165
68,Wednesday,22,Dressing_Room,0.751412
70,Wednesday,22,Dressing_Room,0.782367
69,Wednesday,22,Dressing_Room,0.716587
69,Wednesday,22,Dressing_Room,0.759779
77,Wednesday,22,Dressing_Room,0.605253
37,Saturday,24,Dressing_Room,0.820482
39,Saturday,24,Dressing_Room,0.766887
44,Monday,25,Dressing_Room,0.799116
69,Monday,25,Dressing_Room,0.748864
59,Monday,25,Dressing_Room,0.77298
26,Monday,25,Dressing_Room,0.736924
47,Friday,24,Dressing_Room,0.617299
34,Wednesday,21,Dressing_Room,0.525199
80,Wednesday,22,Dressing_Room,0.686157
78,Wednesday,22,Dressing_Room,0.64579
80,Wednesday,22,Dressing_Room,0.729712
67,Sunday,24,Dressing_Room,0.718795
27,Friday,24,Dressing_Room,0.747886
71,Wednesday,22,Dressing_Room,0.684806
24,Thursday,22,Dressing_Room,0.628529
47,Friday,24,Dressing_Room,0.599351
38,Sunday,25,Dressing_Room,0.671445
30,Monday,24,Dressing_Room,0.520024
44,Monday,24,Dressing_Room,0.695274
57,Wednesday,24,Dressing_Room,0.780721
27,Thursday,24,Dressing_Room,0.715758
29,Thursday,21,Dressing_Room,0.775894
25,Friday,21,Dressing_Room,0.576922
54,Saturday,21,Dressing_Room,0.681201
77,Sunday,22,Dressing_Room,0.676454
29,Sunday,22,Dressing_Room,0.724453
37,Tuesday,22,Dressing_Room,0.736658
52,Tuesday,22,Dressing_Room,0.585242
24,Wednesday,22,Dressing_Room,0.583734
73,Monday,22,Dressing_Room,0.677817
38,Wednesday,22,Dressing_Room,0.650048
71,Wednesday,22,Dressing_Room,0.671469
77,Wednesday,22,Dressing_Room,0.623975
78,Wednesday,22,Dressing_Room,0.626655
80,Wednesday,22,Dressing_Room,0.663136
47,Monday,24,Dressing_Room,0.690771
84,Friday,23,Dressing_Room,0.551933
69,Sunday,24,Dressing_Room,0.759117
75,Wednesday,24,Dressing_Room,0.677614
84,Friday,23,Dressing_Room,0.539613
36,Sunday,24,Dressing_Room,0.733211
40,Wednesday,24,Dressing_Room,0.769042
26,Thursday,24,Dressing_Room,0.671864
39,Thursday,24,Dressing_Room,0.740952
50,Thursday,24,Dressing_Room,0.754223
69,Monday,25,Dressing_Room,0.706898
53,Saturday,21,Dressing_Room,0.766562
24,Wednesday,22,Dressing_Room,0.555027
80,Wednesday,22,Dressing_Room,0.586946
73,Sunday,24,Dressing_Room,0.717423
27,Monday,24,Dressing_Room,0.636849
83,Wednesday,24,Dressing_Room,0.697298
62,Wednesday,24,Dressing_Room,0.70729
35,Sunday,25,Dressing_Room,0.783922
44,Friday,24,Dressing_Room,0.712031
53,Monday,24,Dressing_Room,0.626062
30,Thursday,24,Dressing_Room,0.673815
44,Monday,25,Dressing_Room,0.691259
25,Friday,21,Dressing_Room,0.52993
38,Tuesday,22,Dressing_Room,0.69683
30,Monday,24,Dressing_Room,0.602946
40,Sunday,25,Dressing_Room,0.760434
65,Monday,24,Dressing_Room,0.695332
42,Monday,24,Dressing_Room,0.719861
43,Monday,24,Dressing_Room,0.753282
77,Friday,21,Dressing_Room,0.592713
24,Wednesday,22,Dressing_Room,0.52232
29,Tuesday,22,Dressing_Room,0.608506
27,Thursday,22,Dressing_Room,0.508996
28,Tuesday,22,Dressing_Room,0.622838
40,Friday,22,Dressing_Room,0.642785
64,Monday,25,Dressing_Room,0.618508
56,Friday,24,Dressing_Room,0.71685
42,Monday,25,Dressing_Room,0.515642
80,Wednesday,22,Earthquake,0.851911
79,Wednesday,22,Earthquake,0.870264
78,Wednesday,22,Earthquake,0.890389
78,Wednesday,22,Earthquake,0.898887
79,Wednesday,22,Earthquake,0.893072
80,Wednesday,22,Earthquake,0.848636
74,Monday,25,Earthquake,0.878821
78,Sunday,22,Earthquake,0.800824
78,Wednesday,22,Earthquake,0.885989
78,Wednesday,22,Earthquake,0.886306
80,Wednesday,22,Earthquake,0.867044
78,Wednesday,22,Earthquake,0.88781
78,Wednesday,22,Earthquake,0.871592
24,Tuesday,24,Earthquake,0.828022
78,Wednesday,22,Earthquake,0.850033
78,Thursday,24,Earthquake,0.860826
31,Monday,25,Earthquake,0.849752
19,Sunday,25,Earthquake,0.729715
74,Monday,25,Earthquake,0.859415
86,Monday,24,Earthquake,0.834604
75,Friday,24,Earthquake,0.873714
78,Saturday,24,Earthquake,0.869988
74,Monday,25,Earthquake,0.861657
24,Friday,21,Earthquake,0.641654
80,Wednesday,22,Earthquake,0.73444
79,Wednesday,22,Earthquake,0.828937
79,Wednesday,22,Earthquake,0.881892
79,Wednesday,22,Earthquake,0.867985
85,Friday,23,Earthquake,0.614937
85,Friday,23,Earthquake,0.715257
75,Friday,24,Earthquake,0.878601
24,Monday,25,Earthquake,0.879615
74,Monday,25,Earthquake,0.872702
78,Tuesday,24,Earthquake,0.866547
75,Friday,24,Earthquake,0.882578
78,Sunday,22,Earthquake,0.856483
79,Wednesday,22,Earthquake,0.813097
89,Friday,23,Earthquake,0.845943
78,Wednesday,22,Earthquake,0.834823
79,Wednesday,22,Earthquake,0.860561
83,Friday,23,Earthquake,0.509464
33,Friday,22,Earthquake,0.813015
48,Sunday,23,Earthquake,0.878641
45,Sunday,25,Earthquake,0.87231
45,Sunday,25,Earthquake,0.842145
47,Sunday,25,Earthquake,0.848119
79,Sunday,25,Earthquake,0.827578
46,Sunday,25,Earthquake,0.8329
26,Monday,25,Earthquake,0.797209
74,Monday,25,Earthquake,0.871099
87,Monday,24,Earthquake,0.79305
44,Sunday,25,Earthquake,0.854253
38,Sunday,25,Earthquake,0.796848
79,Wednesday,22,Earthquake,0.851493
79,Wednesday,22,Earthquake,0.813467
34,Tuesday,24,Earthquake,0.820573
34,Friday,22,Earthquake,0.824246
41,Saturday,24,Earthquake,0.828666
78,Saturday,24,Earthquake,0.870306
78,Saturday,24,Earthquake,0.855254
26,Monday,24,Earthquake,0.857184
50,Sunday,25,Earthquake,0.783238
78,Tuesday,24,Earthquake,0.82927
58,Sunday,25,Earthquake,0.815461
29,Monday,25,Earthquake,0.86339
36,Monday,25,Earthquake,0.818742
74,Monday,25,Earthquake,0.840634
46,Sunday,25,Earthquake,0.851416
58,Sunday,25,Earthquake,0.843165
34,Monday,25,Earthquake,0.79315
34,Monday,25,Earthquake,0.841357
74,Monday,25,Earthquake,0.846329
86,Wednesday,22,Earthquake,0.573188
31,Friday,22,Earthquake,0.817536
33,Friday,22,Earthquake,0.835609
33,Friday,22,Earthquake,0.787619
39,Sunday,23,Earthquake,0.785653
40,Friday,22,Earthquake,0.829889
30,Friday,22,Earthquake,0.833352
79,Wednesday,22,Earthquake,0.784199
26,Thursday,22,Earthquake,0.783257
30,Wednesday,24,Earthquake,0.819164
26,Wednesday,24,Earthquake,0.741948
34,Friday,22,Earthquake,0.823543
80,Wednesday,22,Earthquake,0.730599
26,Thursday,22,Earthquake,0.752899
78,Thursday,24,Earthquake,0.808086
47,Sunday,25,Earthquake,0.838832
34,Friday,22,Earthquake,0.84867
83,Friday,23,Earthquake,0.599224
44,Sunday,25,Earthquake,0.793302
38,Sunday,25,Earthquake,0.75935
74,Monday,25,Earthquake,0.852168
58,Sunday,25,Earthquake,0.813711
24,Tuesday,24,Earthquake,0.829003
30,Wednesday,24,Earthquake,0.826904
78,Saturday,24,Earthquake,0.823125
47,Sunday,25,Earthquake,0.839889
57,Sunday,25,Earthquake,0.833712
33,Sunday,25,Earthquake,0.708909
32,Monday,25,Earthquake,0.716392
58,Sunday,25,Earthquake,0.835472
38,Monday,25,Earthquake,0.735953
79,Thursday,21,Earthquake,0.718993
34,Thursday,22,Earthquake,0.758141
79,Wednesday,22,Earthquake,0.776813
26,Thursday,22,Earthquake,0.823788
89,Friday,23,Earthquake,0.733785
26,Sunday,24,Earthquake,0.80438
31,Sunday,24,Earthquake,0.799561
86,Monday,24,Earthquake,0.604114
32,Wednesday,24,Earthquake,0.709001
33,Friday,22,Earthquake,0.822979
30,Wednesday,24,Earthquake,0.81855
33,Friday,22,Earthquake,0.803925
33,Friday,22,Earthquake,0.75213
34,Thursday,22,Earthquake,0.790017
34,Friday,22,Earthquake,0.794906
58,Sunday,25,Earthquake,0.820652
58,Sunday,25,Earthquake,0.820922
62,Sunday,25,Earthquake,0.773938
79,Sunday,25,Earthquake,0.796511
27,Monday,24,Earthquake,0.809864
78,Monday,25,Earthquake,0.776218
30,Saturday,24,Earthquake,0.777414
33,Monday,25,Earthquake,0.720489
57,Sunday,25,Earthquake,0.81053
89,Friday,23,Earthquake,0.678823
87,Monday,24,Earthquake,0.700492
40,Wednesday,24,Earthquake,0.768342
24,Tuesday,24,Earthquake,0.818048
34,Wednesday,24,Earthquake,0.752579
31,Wednesday,24,Earthquake,0.648987
24,Saturday,24,Earthquake,0.774907
34,Saturday,24,Earthquake,0.801296
57,Sunday,25,Earthquake,0.82835
78,Monday,25,Earthquake,0.825116
39,Monday,25,Earthquake,0.807242
78,Saturday,24,Earthquake,0.866242
34,Saturday,24,Earthquake,0.752075
41,Sunday,25,Earthquake,0.802118
58,Sunday,25,Earthquake,0.809001
59,Monday,25,Earthquake,0.700642
38,Monday,25,Earthquake,0.770077
35,Friday,21,Earthquake,0.721532
74,Saturday,21,Earthquake,0.698874
26,Tuesday,22,Earthquake,0.711006
79,Wednesday,22,Earthquake,0.673486
78,Wednesday,22,Earthquake,0.594205
47,Sunday,23,Earthquake,0.748201
26,Thursday,22,Earthquake,0.809833
35,Thursday,22,Earthquake,0.721305
34,Friday,22,Earthquake,0.780021
80,Wednesday,22,Earthquake,0.680959
36,Sunday,24,Earthquake,0.737266
33,Friday,22,Earthquake,0.746686
34,Wednesday,24,Earthquake,0.649894
33,Tuesday,24,Earthquake,0.707342
33,Wednesday,24,Earthquake,0.590277
41,Wednesday,24,Earthquake,0.728334
33,Wednesday,24,Earthquake,0.662084
78,Wednesday,22,Earthquake,0.630594
32,Friday,22,Earthquake,0.801905
33,Friday,22,Earthquake,0.752632
85,Friday,23,Earthquake,0.582299
26,Thursday,22,Earthquake,0.763903
86,Friday,23,Earthquake,0.628882
90,Friday,23,Earthquake,0.754494
84,Wednesday,22,Earthquake,0.724116
52,Thursday,24,Earthquake,0.767968
33,Friday,22,Earthquake,0.763835
33,Friday,22,Earthquake,0.765342
33,Friday,22,Earthquake,0.768733
33,Friday,22,Earthquake,0.746575
34,Friday,22,Earthquake,0.748805
29,Monday,25,Earthquake,0.751178
87,Friday,23,Earthquake,0.656598
28,Sunday,25,Earthquake,0.646075
38,Sunday,25,Earthquake,0.751006
24,Saturday,23,Earthquake,0.835054
32,Tuesday,24,Earthquake,0.756428
33,Tuesday,24,Earthquake,0.740172
41,Wednesday,24,Earthquake,0.72721
31,Monday,24,Earthquake,0.734844
33,Friday,24,Earthquake,0.743788
75,Friday,24,Earthquake,0.687967
31,Thursday,24,Earthquake,0.6057
37,Sunday,25,Earthquake,0.742045
34,Thursday,24,Earthquake,0.73908
29,Monday,25,Earthquake,0.796029
52,Thursday,24,Earthquake,0.767774
52,Thursday,24,Earthquake,0.804348
37,Monday,25,Earthquake,0.712212
57,Sunday,25,Earthquake,0.714672
57,Sunday,25,Earthquake,0.825275
58,Sunday,25,Earthquake,0.784539
65,Sunday,25,Earthquake,0.768516
85,Sunday,25,Earthquake,0.695803
37,Monday,25,Earthquake,0.769521
79,Wednesday,21,Earthquake,0.650299
82,Wednesday,22,Earthquake,0.777142
80,Wednesday,22,Earthquake,0.55292
26,Thursday,22,Earthquake,0.694968
32,Sunday,24,Earthquake,0.718892
90,Friday,23,Earthquake,0.741995
87,Friday,23,Earthquake,0.707965
32,Tuesday,24,Earthquake,0.793756
33,Sunday,24,Earthquake,0.690113
30,Monday,24,Earthquake,0.781339
30,Monday,24,Earthquake,0.808984
25,Wednesday,24,Earthquake,0.588396
52,Thursday,24,Earthquake,0.715879
89,Monday,24,Earthquake,0.578028
24,Tuesday,24,Earthquake,0.776555
35,Thursday,22,Earthquake,0.744487
86,Thursday,22,Earthquake,0.608728
49,Thursday,24,Earthquake,0.742299
52,Thursday,24,Earthquake,0.69517
26,Thursday,22,Earthquake,0.794375
52,Thursday,24,Earthquake,0.760736
87,Friday,23,Earthquake,0.686238
28,Sunday,25,Earthquake,0.632336
30,Friday,22,Earthquake,0.742607
26,Thursday,22,Earthquake,0.772752
34,Friday,22,Earthquake,0.750546
52,Thursday,24,Earthquake,0.726873
47,Sunday,23,Earthquake,0.812233
32,Sunday,24,Earthquake,0.766794
34,Monday,23,Earthquake,0.671147
33,Sunday,24,Earthquake,0.741504
34,Friday,22,Earthquake,0.764817
34,Friday,22,Earthquake,0.758465
90,Friday,23,Earthquake,0.719905
42,Sunday,25,Earthquake,0.802849
37,Monday,25,Earthquake,0.751286
37,Sunday,25,Earthquake,0.772556
38,Monday,25,Earthquake,0.761915
38,Monday,25,Earthquake,0.756812
89,Friday,23,Earthquake,0.699584
24,Saturday,23,Earthquake,0.718562
31,Sunday,24,Earthquake,0.734212
34,Thursday,24,Earthquake,0.666142
49,Thursday,24,Earthquake,0.753588
52,Thursday,24,Earthquake,0.804269
78,Thursday,24,Earthquake,0.77783
31,Wednesday,24,Earthquake,0.808897
35,Sunday,25,Earthquake,0.645152
50,Thursday,24,Earthquake,0.670931
34,Thursday,24,Earthquake,0.689689
34,Sunday,25,Earthquake,0.729199
65,Sunday,25,Earthquake,0.738589
60,Sunday,25,Earthquake,0.736933
37,Monday,25,Earthquake,0.725002
38,Monday,25,Earthquake,0.762308
79,Wednesday,21,Earthquake,0.709081
29,Friday,21,Earthquake,0.712762
27,Friday,21,Earthquake,0.653201
34,Friday,21,Earthquake,0.565047
43,Saturday,21,Earthquake,0.639207
60,Monday,22,Earthquake,0.691377
52,Monday,22,Earthquake,0.760603
52,Monday,22,Earthquake,0.707997
59,Monday,22,Earthquake,0.738357
59,Monday,22,Earthquake,0.738117
29,Wednesday,22,Earthquake,0.734443
78,Wednesday,22,Earthquake,0.611973
26,Thursday,22,Earthquake,0.735156
87,Friday,23,Earthquake,0.669631
85,Wednesday,22,Earthquake,0.510683
43,Sunday,23,Earthquake,0.645542
30,Wednesday,22,Earthquake,0.768766
87,Friday,23,Earthquake,0.675851
90,Friday,23,Earthquake,0.628374
35,Friday,22,Earthquake,0.77059
39,Saturday,23,Earthquake,0.723661
46,Saturday,23,Earthquake,0.646607
34,Monday,23,Earthquake,0.540225
31,Sunday,24,Earthquake,0.674644
33,Sunday,24,Earthquake,0.70327
86,Friday,23,Earthquake,0.695267
90,Friday,23,Earthquake,0.708203
40,Saturday,23,Earthquake,0.725699
30,Monday,24,Earthquake,0.588774
43,Saturday,23,Earthquake,0.702767
26,Wednesday,24,Earthquake,0.693626
33,Monday,24,Earthquake,0.715168
78,Wednesday,22,Earthquake,0.538747
30,Friday,22,Earthquake,0.725473
32,Thursday,24,Earthquake,0.72152
52,Thursday,24,Earthquake,0.714216
52,Thursday,24,Earthquake,0.695647
34,Thursday,24,Earthquake,0.691933
86,Friday,23,Earthquake,0.692726
90,Friday,23,Earthquake,0.645467
34,Saturday,23,Earthquake,0.673614
39,Saturday,23,Earthquake,0.668895
36,Sunday,25,Earthquake,0.756905
29,Thursday,22,Earthquake,0.678823
37,Sunday,25,Earthquake,0.565649
52,Thursday,24,Earthquake,0.697802
33,Sunday,24,Earthquake,0.709492
39,Saturday,24,Earthquake,0.747901
33,Friday,22,Earthquake,0.743266
41,Saturday,24,Earthquake,0.767141
61,Sunday,24,Earthquake,0.699716
47,Sunday,23,Earthquake,0.666687
53,Monday,25,Earthquake,0.596306
39,Sunday,25,Earthquake,0.641353
77,Saturday,24,Earthquake,0.730956
63,Sunday,25,Earthquake,0.742264
37,Monday,25,Earthquake,0.705917
39,Monday,25,Earthquake,0.724472
40,Saturday,23,Earthquake,0.715342
33,Sunday,24,Earthquake,0.731847
26,Wednesday,24,Earthquake,0.624901
52,Thursday,24,Earthquake,0.736218
79,Saturday,24,Earthquake,0.722556
28,Sunday,25,Earthquake,0.640437
51,Thursday,24,Earthquake,0.689731
51,Thursday,24,Earthquake,0.71456
52,Thursday,24,Earthquake,0.764033
37,Sunday,25,Earthquake,0.734606
37,Sunday,25,Earthquake,0.692557
30,Sunday,25,Earthquake,0.691852
46,Sunday,25,Earthquake,0.675642
25,Monday,25,Earthquake,0.723107
79,Wednesday,21,Earthquake,0.544057
87,Wednesday,21,Earthquake,0.630295
30,Thursday,21,Earthquake,0.692829
59,Monday,22,Earthquake,0.632865
25,Monday,22,Earthquake,0.562886
59,Monday,22,Earthquake,0.680757
80,Wednesday,22,Earthquake,0.614852
79,Wednesday,22,Earthquake,0.641126
40,Saturday,23,Earthquake,0.76236
33,Monday,23,Earthquake,0.616549
30,Sunday,24,Earthquake,0.678875
35,Sunday,24,Earthquake,0.541721
39,Saturday,23,Earthquake,0.68693
40,Saturday,23,Earthquake,0.706532
40,Saturday,23,Earthquake,0.686257
59,Monday,22,Earthquake,0.703929
38,Wednesday,22,Earthquake,0.671435
34,Thursday,24,Earthquake,0.681346
30,Wednesday,24,Earthquake,0.742949
31,Wednesday,24,Earthquake,0.71062
34,Wednesday,24,Earthquake,0.691946
49,Thursday,24,Earthquake,0.747796
90,Friday,23,Earthquake,0.592641
39,Saturday,23,Earthquake,0.688106
55,Thursday,24,Earthquake,0.710517
37,Monday,25,Earthquake,0.682161
31,Saturday,24,Earthquake,0.69376
66,Sunday,25,Earthquake,0.664464
38,Sunday,25,Earthquake,0.564954
60,Monday,25,Earthquake,0.624531
24,Saturday,23,Earthquake,0.640695
40,Saturday,23,Earthquake,0.671911
40,Saturday,23,Earthquake,0.674128
55,Thursday,24,Earthquake,0.707906
40,Wednesday,24,Earthquake,0.652951
41,Wednesday,24,Earthquake,0.728504
37,Monday,25,Earthquake,0.660849
41,Sunday,25,Earthquake,0.574796
39,Saturday,24,Earthquake,0.676526
79,Saturday,24,Earthquake,0.68619
38,Sunday,25,Earthquake,0.675259
38,Sunday,25,Earthquake,0.631808
37,Monday,25,Earthquake,0.642647
29,Wednesday,21,Earthquake,0.518463
29,Wednesday,21,Earthquake,0.547233
29,Thursday,21,Earthquake,0.619761
34,Friday,21,Earthquake,0.552539
59,Monday,22,Earthquake,0.630414
59,Monday,22,Earthquake,0.674911
60,Monday,22,Earthquake,0.550639
30,Wednesday,22,Earthquake,0.679256
44,Sunday,23,Earthquake,0.689163
35,Thursday,22,Earthquake,0.663215
34,Friday,22,Earthquake,0.667698
26,Thursday,22,Earthquake,0.630444
30,Sunday,24,Earthquake,0.719604
30,Sunday,24,Earthquake,0.677862
43,Sunday,23,Earthquake,0.639946
62,Monday,22,Earthquake,0.592975
35,Sunday,24,Earthquake,0.575821
84,Friday,23,Earthquake,0.52114
85,Friday,23,Earthquake,0.511004
59,Monday,22,Earthquake,0.610629
47,Tuesday,24,Earthquake,0.65535
36,Sunday,24,Earthquake,0.637698
33,Tuesday,24,Earthquake,0.626314
27,Monday,24,Earthquake,0.627551
31,Monday,24,Earthquake,0.612341
26,Wednesday,22,Earthquake,0.584555
56,Thursday,24,Earthquake,0.632731
61,Wednesday,22,Earthquake,0.548218
80,Wednesday,22,Earthquake,0.562913
35,Friday,22,Earthquake,0.584092
35,Thursday,22,Earthquake,0.604992
24,Thursday,22,Earthquake,0.567467
87,Thursday,22,Earthquake,0.565829
31,Sunday,25,Earthquake,0.658119
90,Friday,23,Earthquake,0.600877
36,Sunday,25,Earthquake,0.717309
54,Saturday,23,Earthquake,0.58339
35,Sunday,24,Earthquake,0.640596
33,Sunday,24,Earthquake,0.678541
61,Sunday,24,Earthquake,0.63845
24,Saturday,24,Earthquake,0.634972
39,Saturday,24,Earthquake,0.62391
38,Sunday,25,Earthquake,0.605019
37,Monday,25,Earthquake,0.731673
58,Monday,25,Earthquake,0.550975
40,Saturday,23,Earthquake,0.625087
40,Saturday,23,Earthquake,0.695008
40,Saturday,23,Earthquake,0.642506
24,Tuesday,24,Earthquake,0.681822
33,Sunday,24,Earthquake,0.724718
35,Sunday,24,Earthquake,0.606515
31,Thursday,24,Earthquake,0.634781
34,Thursday,24,Earthquake,0.659826
34,Thursday,24,Earthquake,0.641917
37,Monday,25,Earthquake,0.612854
38,Sunday,25,Earthquake,0.657551
79,Friday,24,Earthquake,0.69347
31,Monday,25,Earthquake,0.593332
34,Friday,24,Earthquake,0.537347
40,Saturday,24,Earthquake,0.530412
37,Sunday,25,Earthquake,0.683334
35,Sunday,25,Earthquake,0.585479
60,Sunday,25,Earthquake,0.684388
60,Sunday,25,Earthquake,0.658883
69,Monday,25,Earthquake,0.535746
26,Friday,21,Earthquake,0.604972
36,Friday,21,Earthquake,0.541382
34,Friday,21,Earthquake,0.55692
60,Saturday,21,Earthquake,0.629783
26,Tuesday,22,Earthquake,0.641347
35,Thursday,22,Earthquake,0.607537
43,Sunday,23,Earthquake,0.583739
30,Sunday,24,Earthquake,0.612481
33,Sunday,24,Earthquake,0.620697
86,Thursday,22,Earthquake,0.581109
35,Sunday,24,Earthquake,0.625079
58,Sunday,24,Earthquake,0.578964
89,Wednesday,24,Earthquake,0.605008
61,Wednesday,22,Earthquake,0.599458
32,Friday,24,Earthquake,0.585869
30,Friday,22,Earthquake,0.569915
75,Wednesday,24,Earthquake,0.516111
30,Saturday,24,Earthquake,0.618599
49,Thursday,24,Earthquake,0.648766
29,Thursday,24,Earthquake,0.586831
49,Thursday,24,Earthquake,0.588187
28,Friday,24,Earthquake,0.537018
32,Saturday,23,Earthquake,0.589715
36,Sunday,25,Earthquake,0.629323
87,Thursday,22,Earthquake,0.549675
35,Sunday,24,Earthquake,0.565466
