classifier,score,id,doc/year,doc/month,doc/day,doc/hour,doc/minute,doc/second
Beauty_Salon,0.69076,20160530101319-825-00,2016,05,30,10,13,19
Beauty_Salon,0.727349,20160530170729-915-00,2016,05,30,17,07,29
Beauty_Salon,0.775277,20160613090049-569-00,2016,06,13,09,00,49
Beauty_Salon,0.773068,20160530145959-898-00,2016,05,30,14,59,59
Beauty_Salon,0.729151,20160613115127-615-00,2016,06,13,11,51,27
Beauty_Salon,0.721882,20160613105720-607-01,2016,06,13,10,57,20
Beauty_Salon,0.746635,20160615095949-809-01,2016,06,15,09,59,49
Beauty_Salon,0.775736,20160616135911-1065-00,2016,06,16,13,59,11
Beauty_Salon,0.768114,20160617104659-1138-00,2016,06,17,10,46,59
Beauty_Salon,0.714577,20160617110626-1142-01,2016,06,17,11,06,26
Beauty_Salon,0.719057,20160616123517-1039-00,2016,06,16,12,35,17
Beauty_Salon,0.727426,20160619223252-1527-00,2016,06,19,22,32,52
Beauty_Salon,0.737907,20160619180304-1506-01,2016,06,19,18,03,04
Beauty_Salon,0.67635,20160619211814-1518-00,2016,06,19,21,18,14
Beauty_Salon,0.694089,20160619223050-1525-00,2016,06,19,22,30,50
Beauty_Salon,0.751722,20160620171721-1628-01,2016,06,20,17,17,21
Beauty_Salon,0.699496,20160525103917-50-01,2016,05,25,10,39,17
Beauty_Salon,0.64425,20160525113446-14-00,2016,05,25,11,34,46
Beauty_Salon,0.676864,20160525090841-03-01,2016,05,25,09,08,41
Beauty_Salon,0.821903,20160526080519-155-00,2016,05,26,08,05,19
Beauty_Salon,0.722231,20160526120403-195-01,2016,05,26,12,04,03
Beauty_Salon,0.60729,20160529070147-628-00,2016,05,29,07,01,47
Beauty_Salon,0.757396,20160529080542-656-00,2016,05,29,08,05,42
Beauty_Salon,0.683191,20160609185354-197-00,2016,06,09,18,53,54
Beauty_Salon,0.770571,20160531062049-947-00,2016,05,31,06,20,49
Beauty_Salon,0.710392,20160613104417-598-00,2016,06,13,10,44,17
Beauty_Salon,0.702266,20160613115054-614-01,2016,06,13,11,50,54
Beauty_Salon,0.640456,20160617073534-1115-00,2016,06,17,07,35,34
Beauty_Salon,0.677442,20160616091927-1012-01,2016,06,16,09,19,27
Beauty_Salon,0.722601,20160616121711-1030-00,2016,06,16,12,17,11
Beauty_Salon,0.735622,20160616122804-1035-01,2016,06,16,12,28,04
Beauty_Salon,0.628437,20160619113509-1467-00,2016,06,19,11,35,09
Beauty_Salon,0.594868,20160620145958-1608-00,2016,06,20,14,59,58
Beauty_Salon,0.725834,20160620093133-1575-00,2016,06,20,09,31,33
Beauty_Salon,0.749118,20160619094411-1436-00,2016,06,19,09,44,11
Beauty_Salon,0.746791,20160617112234-1163-01,2016,06,17,11,22,34
Beauty_Salon,0.694527,20160617112103-1161-00,2016,06,17,11,21,03
Beauty_Salon,0.673349,20160525114147-17-01,2016,05,25,11,41,47
Beauty_Salon,0.687655,20160525101421-28-01,2016,05,25,10,14,21
Beauty_Salon,0.652531,20160526105843-193-00,2016,05,26,10,58,43
Beauty_Salon,0.593623,20160527070159-288-01,2016,05,27,07,01,59
Beauty_Salon,0.724526,20160526191918-223-01,2016,05,26,19,19,18
Beauty_Salon,0.753912,20160613103821-590-00,2016,06,13,10,38,21
Beauty_Salon,0.554381,20160619091844-1411-00,2016,06,19,09,18,44
Beauty_Salon,0.698168,20160617111645-1154-01,2016,06,17,11,16,45
Beauty_Salon,0.713003,20160617153616-1216-00,2016,06,17,15,36,16
Beauty_Salon,0.719948,20160616121616-1029-00,2016,06,16,12,16,16
Beauty_Salon,0.688257,20160525111655-12-00,2016,05,25,11,16,55
Beauty_Salon,0.751771,20160526081027-161-01,2016,05,26,08,10,27
Beauty_Salon,0.719843,20160528130638-566-00,2016,05,28,13,06,38
Beauty_Salon,0.703822,20160613103545-588-00,2016,06,13,10,35,45
Beauty_Salon,0.586281,20160615220237-927-00,2016,06,15,22,02,37
Beauty_Salon,0.644011,20160525083653-12-00,2016,05,25,08,36,53
Beauty_Salon,0.639511,20160525101617-31-01,2016,05,25,10,16,17
Beauty_Salon,0.744563,20160526080817-160-01,2016,05,26,08,08,17
Beauty_Salon,0.539198,20160529070111-627-01,2016,05,29,07,01,11
Beauty_Salon,0.624503,20160531180918-997-00,2016,05,31,18,09,18
Beauty_Salon,0.544127,20160613071601-522-00,2016,06,13,07,16,01
Beauty_Salon,0.608956,20160603084019-120-00,2016,06,03,08,40,19
Beauty_Salon,0.577558,20160615074041-790-01,2016,06,15,07,40,41
Bedroom,0.505167,20160601064949-1041-00,2016,06,01,06,49,49
Bedroom,0.507312,20160601190346-37-00,2016,06,01,19,03,46
Bedroom,0.504922,20160601190631-42-00,2016,06,01,19,06,31
Bedroom,0.510843,20160530102939-829-01,2016,05,30,10,29,39
Bedroom,0.500308,20160531144250-978-01,2016,05,31,14,42,50
Bedroom,0.504999,20160601190752-43-01,2016,06,01,19,07,52
Bedroom,0.50455,20160601163646-1159-01,2016,06,01,16,36,46
Bedroom,0.515064,20160531070708-954-00,2016,05,31,07,07,08
Bedroom,0.501565,20160601190505-41-00,2016,06,01,19,05,05
Bedroom,0.516698,20160602060125-02-00,2016,06,02,06,01,25
Bedroom,0.504029,20160530171152-920-00,2016,05,30,17,11,52
Bedroom,0.508254,20160531084819-965-01,2016,05,31,08,48,19
Bedroom,0.510515,20160531093559-970-01,2016,05,31,09,35,59
Bedroom,0.504092,20160601164726-1170-00,2016,06,01,16,47,26
Bedroom,0.512375,20160531145234-980-00,2016,05,31,14,52,34
Bedroom,0.50221,20160601080727-1057-00,2016,06,01,08,07,27
Bedroom,0.510889,20160601190328-36-00,2016,06,01,19,03,28
Bedroom,0.50447,20160530102021-827-00,2016,05,30,10,20,21
Bedroom,0.507465,20160530101850-826-00,2016,05,30,10,18,50
Bedroom,0.501339,20160601152727-1125-00,2016,06,01,15,27,27
Bedroom,0.506442,20160601064243-1040-00,2016,06,01,06,42,43
Bedroom,0.500498,20160610224203-263-00,2016,06,10,22,42,03
Bedroom,0.503021,20160526072512-144-00,2016,05,26,07,25,12
Bedroom,0.503776,20160526101827-189-01,2016,05,26,10,18,27
Bedroom,0.506939,20160528150028-588-00,2016,05,28,15,00,28
Bedroom,0.510642,20160528095808-515-00,2016,05,28,09,58,08
Bedroom,0.502617,20160530121418-843-01,2016,05,30,12,14,18
Bedroom,0.502988,20160530123937-851-01,2016,05,30,12,39,37
Bedroom,0.504801,20160530111635-837-01,2016,05,30,11,16,35
Bedroom,0.501932,20160530120718-842-01,2016,05,30,12,07,18
Bedroom,0.507038,20160530170623-913-00,2016,05,30,17,06,23
Bedroom,0.507901,20160601075142-1055-01,2016,06,01,07,51,42
Bedroom,0.507474,20160531093642-972-00,2016,05,31,09,36,42
Bedroom,0.501231,20160530102912-828-00,2016,05,30,10,29,12
Bedroom,0.502919,20160531132147-975-00,2016,05,31,13,21,47
Bedroom,0.503899,20160601094117-1074-00,2016,06,01,09,41,17
Bedroom,0.500882,20160602120959-46-01,2016,06,02,12,09,59
Bedroom,0.50218,20160614111648-724-01,2016,06,14,11,16,48
Bedroom,0.500578,20160618123027-1304-01,2016,06,18,12,30,27
Bedroom,0.501402,20160619085434-1386-00,2016,06,19,08,54,34
Bedroom,0.504434,20160530120452-840-01,2016,05,30,12,04,52
Bedroom,0.512394,20160531092423-969-01,2016,05,31,09,24,23
Bedroom,0.502833,20160531085104-966-00,2016,05,31,08,51,04
Bedroom,0.504931,20160619092206-1412-01,2016,06,19,09,22,06
Bedroom,0.504821,20160530171005-919-00,2016,05,30,17,10,05
Bedroom,0.510204,20160620111156-1595-00,2016,06,20,11,11,56
Bedroom,0.512628,20160530170508-912-01,2016,05,30,17,05,08
Beer,0.63851,20160601191007-46-00,2016,06,01,19,10,07
Beer,0.684913,20160612065008-356-00,2016,06,12,06,50,08
Beer,0.695215,20160620070136-1541-00,2016,06,20,07,01,36
Beer,0.674073,20160601190928-45-00,2016,06,01,19,09,28
Beer,0.665167,20160612064905-354-01,2016,06,12,06,49,05
Beer,0.617642,20160530214134-932-00,2016,05,30,21,41,34
Beer,0.63498,20160601061906-1032-00,2016,06,01,06,19,06
Beer,0.663113,20160603062844-82-00,2016,06,03,06,28,44
Beer,0.687362,20160612065928-357-01,2016,06,12,06,59,28
Beer,0.680702,20160612070946-361-01,2016,06,12,07,09,46
Beer,0.674632,20160612064949-355-01,2016,06,12,06,49,49
Beer,0.643227,20160612064716-353-00,2016,06,12,06,47,16
Beer,0.602915,20160601190426-39-00,2016,06,01,19,04,26
Beer,0.620638,20160601190505-41-00,2016,06,01,19,05,05
Beer,0.601417,20160602072248-24-00,2016,06,02,07,22,48
Beer,0.653715,20160617072120-1114-01,2016,06,17,07,21,20
Beer,0.6227,20160526094837-187-00,2016,05,26,09,48,37
Beer,0.681527,20160601183443-22-01,2016,06,01,18,34,43
Beer,0.582615,20160601185127-27-01,2016,06,01,18,51,27
Beer,0.687976,20160612070003-358-00,2016,06,12,07,00,03
Beer,0.669963,20160531181753-1002-00,2016,05,31,18,17,53
Beer,0.58248,20160601190346-37-00,2016,06,01,19,03,46
Beer,0.617698,20160601182938-19-00,2016,06,01,18,29,38
Beer,0.666491,20160601183412-21-01,2016,06,01,18,34,12
Beer,0.66116,20160602073413-31-00,2016,06,02,07,34,13
Beer,0.700749,20160611165312-330-00,2016,06,11,16,53,12
Beer,0.613065,20160619180642-1508-00,2016,06,19,18,06,42
Beer,0.599348,20160620161042-1622-00,2016,06,20,16,10,42
Beer,0.633194,20160525084224-14-01,2016,05,25,08,42,24
Beer,0.59665,20160530061510-767-01,2016,05,30,06,15,10
Beer,0.647391,20160601185505-32-01,2016,06,01,18,55,05
Beer,0.584337,20160601201925-100-00,2016,06,01,20,19,25
Beer,0.520613,20160601190752-43-01,2016,06,01,19,07,52
Beer,0.643544,20160530061636-770-00,2016,05,30,06,16,36
Beer,0.589243,20160601185354-30-00,2016,06,01,18,53,54
Beer,0.675161,20160612070018-359-01,2016,06,12,07,00,18
Beer,0.668796,20160603115317-136-01,2016,06,03,11,53,17
Beer,0.650816,20160602072845-27-00,2016,06,02,07,28,45
Beer,0.675583,20160531181855-1003-00,2016,05,31,18,18,55
Beer,0.625498,20160617071915-1113-00,2016,06,17,07,19,15
Beer,0.618028,20160618071715-1254-01,2016,06,18,07,17,15
Beer,0.583442,20160620164834-1625-00,2016,06,20,16,48,34
Beer,0.588946,20160620171854-1629-00,2016,06,20,17,18,54
Beer,0.678708,20160620163824-1624-01,2016,06,20,16,38,24
Beer,0.567794,20160620173406-1636-00,2016,06,20,17,34,06
Beer,0.615188,20160620172020-1632-00,2016,06,20,17,20,20
Beer,0.597353,20160619070233-1365-00,2016,06,19,07,02,33
Beer,0.592148,20160525191441-85-00,2016,05,25,19,14,41
Beer,0.603061,20160526070624-137-00,2016,05,26,07,06,24
Beer,0.597632,20160527124610-441-01,2016,05,27,12,46,10
Beer,0.662721,20160601070841-1046-00,2016,06,01,07,08,41
Beer,0.596042,20160601161938-1141-00,2016,06,01,16,19,38
Beer,0.59721,20160601171717-1190-00,2016,06,01,17,17,17
Beer,0.546957,20160601192936-51-00,2016,06,01,19,29,36
Beer,0.594498,20160616201624-1085-01,2016,06,16,20,16,24
Beer,0.612478,20160615095927-808-00,2016,06,15,09,59,27
Beer,0.539527,20160602070955-22-00,2016,06,02,07,09,55
Beer,0.557753,20160615190321-897-01,2016,06,15,19,03,21
Beer,0.611188,20160615190310-896-01,2016,06,15,19,03,10
Beer,0.607209,20160601183920-23-01,2016,06,01,18,39,20
Beer,0.5238,20160616062634-939-01,2016,06,16,06,26,34
Beer,0.546197,20160609190220-198-00,2016,06,09,19,02,20
Beer,0.621495,20160620111156-1595-00,2016,06,20,11,11,56
Beer,0.680844,20160611184356-332-00,2016,06,11,18,43,56
Beer,0.531881,20160615062941-780-00,2016,06,15,06,29,41
Beer,0.62623,20160620172003-1631-00,2016,06,20,17,20,03
Beer,0.619211,20160525073029-08-00,2016,05,25,07,30,29
Beer,0.640394,20160525084339-16-01,2016,05,25,08,43,39
Beer,0.611346,20160525192844-86-01,2016,05,25,19,28,44
Beer,0.58058,20160530154151-905-00,2016,05,30,15,41,51
Beer,0.556374,20160530103041-831-00,2016,05,30,10,30,41
Beer,0.537264,20160601182309-16-00,2016,06,01,18,23,09
Beer,0.612458,20160601183030-20-01,2016,06,01,18,30,30
Beer,0.593698,20160601182104-15-00,2016,06,01,18,21,04
Beer,0.597193,20160601170737-1181-00,2016,06,01,17,07,37
Beer,0.575827,20160601193407-57-00,2016,06,01,19,34,07
Beer,0.537966,20160605121133-171-00,2016,06,05,12,11,33
Beer,0.587814,20160603071106-84-01,2016,06,03,07,11,06
Beer,0.658571,20160611184741-334-00,2016,06,11,18,47,41
Beer,0.597044,20160611164550-329-01,2016,06,11,16,45,50
Beer,0.56769,20160615062714-777-01,2016,06,15,06,27,14
Beer,0.598672,20160531182349-1004-00,2016,05,31,18,23,49
Beer,0.601629,20160615190813-900-01,2016,06,15,19,08,13
Beer,0.573121,20160613071601-522-00,2016,06,13,07,16,01
Beer,0.580551,20160602072908-28-00,2016,06,02,07,29,08
Beer,0.575604,20160601173342-1203-00,2016,06,01,17,33,42
Beer,0.581214,20160615190931-901-00,2016,06,15,19,09,31
Beer,0.55055,20160605104527-147-00,2016,06,05,10,45,27
Beer,0.555758,20160601192015-47-01,2016,06,01,19,20,15
Beer,0.569471,20160615185408-888-01,2016,06,15,18,54,08
Beer,0.57047,20160601174614-1208-00,2016,06,01,17,46,14
Beer,0.593478,20160609184947-195-00,2016,06,09,18,49,47
Beer,0.550779,20160617070428-1111-01,2016,06,17,07,04,28
Beer,0.65079,20160612070208-360-01,2016,06,12,07,02,08
Beer,0.571629,20160620150338-1610-00,2016,06,20,15,03,38
Beer,0.561407,20160619070649-1370-01,2016,06,19,07,06,49
Beer,0.612524,20160620150627-1611-01,2016,06,20,15,06,27
Beer,0.553718,20160620172121-1633-01,2016,06,20,17,21,21
Beer,0.566779,20160620163805-1623-01,2016,06,20,16,38,05
Beer,0.569791,20160615185418-889-01,2016,06,15,18,54,18
Beer,0.682798,20160616191242-1077-00,2016,06,16,19,12,42
Beer,0.607763,20160616191337-1078-01,2016,06,16,19,13,37
Beer,0.551817,20160615190226-895-00,2016,06,15,19,02,26
Beer,0.581907,20160617114539-1175-00,2016,06,17,11,45,39
Beer,0.623643,20160616191357-1079-00,2016,06,16,19,13,57
Beer,0.552657,20160620134356-1598-01,2016,06,20,13,43,56
Beer,0.630854,20160620145432-1602-00,2016,06,20,14,54,32
Beer,0.561967,20160620171924-1630-00,2016,06,20,17,19,24
Beer,0.660626,20160619180532-1507-01,2016,06,19,18,05,32
Beer,0.510755,20160620183825-1641-00,2016,06,20,18,38,25
Beer,0.602371,20160620172258-1634-00,2016,06,20,17,22,58
Beer,0.586465,20160620184010-1643-00,2016,06,20,18,40,10
Beer,0.668801,20160620145908-1607-00,2016,06,20,14,59,08
Beer,0.658965,20160620171721-1628-01,2016,06,20,17,17,21
Beer,0.613715,20160525083845-13-00,2016,05,25,08,38,45
Beer,0.576555,20160525190805-84-01,2016,05,25,19,08,05
Beer,0.599497,20160525192919-88-01,2016,05,25,19,29,19
Beer,0.5265,20160527091305-363-01,2016,05,27,09,13,05
Beer,0.575208,20160528065431-492-00,2016,05,28,06,54,31
Beer,0.501926,20160601162920-1150-01,2016,06,01,16,29,20
Beer,0.560404,20160601164837-1171-00,2016,06,01,16,48,37
Beer,0.65824,20160603104510-132-01,2016,06,03,10,45,10
Beer,0.612986,20160603120156-142-00,2016,06,03,12,01,56
Beer,0.59776,20160602073319-30-00,2016,06,02,07,33,19
Beer,0.51336,20160601055920-1025-00,2016,06,01,05,59,20
Beer,0.508801,20160608074509-180-00,2016,06,08,07,45,09
Beer,0.548554,20160609183507-194-01,2016,06,09,18,35,07
Beer,0.573412,20160613110401-613-00,2016,06,13,11,04,01
Beer,0.648645,20160612152209-473-00,2016,06,12,15,22,09
Beer,0.565284,20160530154652-906-00,2016,05,30,15,46,52
Beer,0.607574,20160613115127-615-00,2016,06,13,11,51,27
Beer,0.581049,20160613121322-620-01,2016,06,13,12,13,22
Beer,0.588477,20160617073534-1115-00,2016,06,17,07,35,34
Beer,0.608796,20160601184525-24-01,2016,06,01,18,45,25
Beer,0.63281,20160603120046-140-01,2016,06,03,12,00,46
Beer,0.576667,20160615190209-894-01,2016,06,15,19,02,09
Beer,0.550358,20160601185535-33-01,2016,06,01,18,55,35
Beer,0.570661,20160617165216-1219-01,2016,06,17,16,52,16
Beer,0.51721,20160601172139-1193-01,2016,06,01,17,21,39
Beer,0.56341,20160615190712-899-01,2016,06,15,19,07,12
Beer,0.622927,20160616062750-941-00,2016,06,16,06,27,50
Beer,0.60576,20160601190842-44-00,2016,06,01,19,08,42
Beer,0.585256,20160617164941-1218-01,2016,06,17,16,49,41
Beer,0.620225,20160620114104-1596-00,2016,06,20,11,41,04
Beer,0.60528,20160620151026-1615-00,2016,06,20,15,10,26
Beer,0.635705,20160620104214-1587-01,2016,06,20,10,42,14
Beer,0.550164,20160619152032-1496-01,2016,06,19,15,20,32
Beer,0.51193,20160614180837-763-00,2016,06,14,18,08,37
Beer,0.553862,20160615190700-898-01,2016,06,15,19,07,00
Beer,0.524998,20160614061315-687-00,2016,06,14,06,13,15
Beer,0.62368,20160620144254-1600-01,2016,06,20,14,42,54
Beer,0.670725,20160620171248-1626-00,2016,06,20,17,12,48
Beer,0.584762,20160525072952-07-01,2016,05,25,07,29,52
Beer,0.545528,20160525082817-11-01,2016,05,25,08,28,17
Beer,0.527939,20160525090917-05-00,2016,05,25,09,09,17
Beer,0.552383,20160525073122-09-01,2016,05,25,07,31,22
Beer,0.59818,20160525134104-61-01,2016,05,25,13,41,04
Beer,0.573043,20160525090930-06-01,2016,05,25,09,09,30
Beer,0.505564,20160525173047-77-00,2016,05,25,17,30,47
Beer,0.534767,20160526071146-140-00,2016,05,26,07,11,46
Beer,0.536729,20160526151540-201-01,2016,05,26,15,15,40
Beer,0.61319,20160526105549-192-00,2016,05,26,10,55,49
Beer,0.61404,20160527190246-476-00,2016,05,27,19,02,46
Beer,0.588891,20160527193229-480-00,2016,05,27,19,32,29
Beer,0.565449,20160528130714-567-00,2016,05,28,13,07,14
Beer,0.507213,20160527154753-469-00,2016,05,27,15,47,53
Beer,0.556349,20160527155634-470-00,2016,05,27,15,56,34
Beer,0.546903,20160529084051-668-00,2016,05,29,08,40,51
Beer,0.583333,20160529192505-751-01,2016,05,29,19,25,05
Beer,0.614629,20160530101319-825-00,2016,05,30,10,13,19
Beer,0.50656,20160529162220-738-00,2016,05,29,16,22,20
Beer,0.507547,20160530154721-907-00,2016,05,30,15,47,21
Beer,0.531968,20160601163741-1160-01,2016,06,01,16,37,41
Beer,0.637559,20160601071044-1047-00,2016,06,01,07,10,44
Beer,0.556205,20160601135126-1093-00,2016,06,01,13,51,26
Beer,0.561233,20160601151740-1118-00,2016,06,01,15,17,40
Beer,0.568002,20160601175720-06-00,2016,06,01,17,57,20
Beer,0.538661,20160529144738-725-00,2016,05,29,14,47,38
Beer,0.573804,20160603071911-87-00,2016,06,03,07,19,11
Beer,0.584734,20160602073028-29-00,2016,06,02,07,30,28
Beer,0.642303,20160601073833-1053-00,2016,06,01,07,38,33
Beer,0.639779,20160611184703-333-00,2016,06,11,18,47,03
Beer,0.60194,20160609183445-193-00,2016,06,09,18,34,45
Beer,0.657197,20160609190314-199-00,2016,06,09,19,03,14
Beer,0.55458,20160612162457-485-00,2016,06,12,16,24,57
Beer,0.607969,20160615191337-904-01,2016,06,15,19,13,37
Beer,0.629365,20160616062700-940-01,2016,06,16,06,27,00
Beer,0.54992,20160613064654-513-00,2016,06,13,06,46,54
Beer,0.539099,20160601143101-1108-00,2016,06,01,14,31,01
Beer,0.523568,20160601201949-101-01,2016,06,01,20,19,49
Beer,0.553345,20160616140320-1067-01,2016,06,16,14,03,20
Beer,0.565048,20160616185244-1075-01,2016,06,16,18,52,44
Beer,0.51759,20160601093715-1072-00,2016,06,01,09,37,15
Beer,0.629828,20160613115054-614-01,2016,06,13,11,50,54
Beer,0.528967,20160614061431-688-01,2016,06,14,06,14,31
Beer,0.574211,20160601180542-09-01,2016,06,01,18,05,42
Beer,0.528035,20160615191020-902-01,2016,06,15,19,10,20
Beer,0.589356,20160601175526-03-00,2016,06,01,17,55,26
Beer,0.616223,20160601184631-25-00,2016,06,01,18,46,31
Beer,0.5189,20160601185826-35-00,2016,06,01,18,58,26
Beer,0.510274,20160602070126-21-00,2016,06,02,07,01,26
Beer,0.507293,20160601202854-114-00,2016,06,01,20,28,54
Beer,0.565347,20160616140252-1066-00,2016,06,16,14,02,52
Beer,0.528744,20160617115608-1193-00,2016,06,17,11,56,08
Beer,0.566904,20160611125733-325-01,2016,06,11,12,57,33
Beer,0.579228,20160608172628-184-00,2016,06,08,17,26,28
Beer,0.547972,20160612151903-469-00,2016,06,12,15,19,03
Beer,0.545133,20160610085359-213-00,2016,06,10,08,53,59
Beer,0.581837,20160618192552-1336-01,2016,06,18,19,25,52
Beer,0.559577,20160619163945-1504-00,2016,06,19,16,39,45
Beer,0.617018,20160619163835-1503-01,2016,06,19,16,38,35
Beer,0.511644,20160620145958-1608-00,2016,06,20,14,59,58
Beer,0.582242,20160620182218-1638-00,2016,06,20,18,22,18
Beer,0.520582,20160616062500-937-01,2016,06,16,06,25,00
Beer,0.565851,20160616190430-1076-00,2016,06,16,19,04,30
Beer,0.576522,20160614070913-695-00,2016,06,14,07,09,13
Beer,0.568688,20160615185559-892-01,2016,06,15,18,55,59
Beer,0.58246,20160616125327-1045-00,2016,06,16,12,53,27
Beer,0.602158,20160620182144-1637-01,2016,06,20,18,21,44
Beer,0.551627,20160620204155-1656-01,2016,06,20,20,41,55
Beer,0.541606,20160618063528-1253-01,2016,06,18,06,35,28
Beer,0.525278,20160619162616-1502-00,2016,06,19,16,26,16
Beer,0.571397,20160619180304-1506-01,2016,06,19,18,03,04
Beer,0.54696,20160525090856-04-00,2016,05,25,09,08,56
Beer,0.511261,20160525090428-02-00,2016,05,25,09,04,28
Beer,0.534487,20160525111325-10-01,2016,05,25,11,13,25
Beer,0.53012,20160525182948-82-01,2016,05,25,18,29,48
Beer,0.539964,20160525192855-87-01,2016,05,25,19,28,55
Beer,0.524874,20160527143747-462-00,2016,05,27,14,37,47
Beer,0.561971,20160527140607-459-00,2016,05,27,14,06,07
Beer,0.583629,20160527143347-460-00,2016,05,27,14,33,47
Beer,0.552889,20160528190855-606-00,2016,05,28,19,08,55
Beer,0.593332,20160531070234-952-00,2016,05,31,07,02,34
Beer,0.578855,20160601140516-1097-01,2016,06,01,14,05,16
Beer,0.514019,20160601064026-1037-00,2016,06,01,06,40,26
Beer,0.55951,20160601140144-1096-01,2016,06,01,14,01,44
Beer,0.611282,20160601073922-1054-00,2016,06,01,07,39,22
Beer,0.526859,20160601185310-29-01,2016,06,01,18,53,10
Beer,0.564489,20160601164636-1169-01,2016,06,01,16,46,36
Beer,0.505883,20160531070708-954-00,2016,05,31,07,07,08
Beer,0.559267,20160601182422-17-00,2016,06,01,18,24,22
Beer,0.516161,20160602102441-44-01,2016,06,02,10,24,41
Beer,0.603118,20160603115213-135-00,2016,06,03,11,52,13
Beer,0.567114,20160608083008-183-01,2016,06,08,08,30,08
Beer,0.571471,20160611085038-297-00,2016,06,11,08,50,38
Beer,0.564067,20160612063945-350-01,2016,06,12,06,39,45
Beer,0.574821,20160601181516-12-00,2016,06,01,18,15,16
Beer,0.540721,20160614180953-765-00,2016,06,14,18,09,53
Beer,0.523247,20160615062817-778-00,2016,06,15,06,28,17
Beer,0.514019,20160602072649-26-00,2016,06,02,07,26,49
Beer,0.534537,20160601164437-1166-00,2016,06,01,16,44,37
Beer,0.560712,20160605121011-169-00,2016,06,05,12,10,11
Beer,0.525117,20160601173434-1204-01,2016,06,01,17,34,34
Beer,0.544965,20160601181320-11-00,2016,06,01,18,13,20
Beer,0.541436,20160616061733-935-00,2016,06,16,06,17,33
Beer,0.567117,20160618211638-1345-00,2016,06,18,21,16,38
Beer,0.508177,20160616133828-1062-00,2016,06,16,13,38,28
Beer,0.529748,20160616120329-1024-00,2016,06,16,12,03,29
Beer,0.62437,20160612072159-365-01,2016,06,12,07,21,59
Beer,0.524358,20160612073405-384-00,2016,06,12,07,34,05
Beer,0.51784,20160620171407-1627-01,2016,06,20,17,14,07
Beer,0.535624,20160620100029-1585-00,2016,06,20,10,00,29
Beer,0.538787,20160620110828-1593-01,2016,06,20,11,08,28
Beer,0.609097,20160613120044-618-00,2016,06,13,12,00,44
Beer,0.54304,20160616135911-1065-00,2016,06,16,13,59,11
Beer,0.563517,20160615063303-783-00,2016,06,15,06,33,03
Beer,0.569865,20160615185450-890-01,2016,06,15,18,54,50
Beer,0.579973,20160617114326-1174-01,2016,06,17,11,43,26
Beer,0.566819,20160616062605-938-00,2016,06,16,06,26,05
Beer,0.512405,20160619150951-1495-01,2016,06,19,15,09,51
Beer,0.560754,20160617065445-1108-01,2016,06,17,06,54,45
Beer,0.563065,20160620160817-1619-00,2016,06,20,16,08,17
Beer,0.521683,20160620160743-1618-00,2016,06,20,16,07,43
Beer,0.542782,20160620134613-1599-01,2016,06,20,13,46,13
Beer,0.629185,20160525083653-12-00,2016,05,25,08,36,53
Beer,0.520288,20160525095539-18-00,2016,05,25,09,55,39
Beer,0.511852,20160525091118-07-00,2016,05,25,09,11,18
Beer,0.522268,20160525090841-03-01,2016,05,25,09,08,41
Beer,0.537769,20160525114135-16-01,2016,05,25,11,41,35
Beer,0.529759,20160525101342-26-00,2016,05,25,10,13,42
Beer,0.519111,20160525183022-83-01,2016,05,25,18,30,22
Beer,0.531666,20160526105843-193-00,2016,05,26,10,58,43
Beer,0.528189,20160526161623-214-00,2016,05,26,16,16,23
Beer,0.502021,20160526105447-191-01,2016,05,26,10,54,47
Beer,0.579606,20160526154424-204-01,2016,05,26,15,44,24
Beer,0.543654,20160527135015-455-01,2016,05,27,13,50,15
Beer,0.557185,20160527143807-463-00,2016,05,27,14,38,07
Beer,0.567637,20160527144227-465-01,2016,05,27,14,42,27
Beer,0.541881,20160527134732-452-00,2016,05,27,13,47,32
Beer,0.557239,20160527130826-447-00,2016,05,27,13,08,26
Beer,0.551777,20160527143946-464-00,2016,05,27,14,39,46
Beer,0.559985,20160527143418-461-00,2016,05,27,14,34,18
Beer,0.523718,20160528072615-495-01,2016,05,28,07,26,15
Beer,0.525178,20160529103141-695-00,2016,05,29,10,31,41
Beer,0.553754,20160529164021-744-00,2016,05,29,16,40,21
Beer,0.516483,20160530064007-773-00,2016,05,30,06,40,07
Beer,0.508466,20160601141811-1102-01,2016,06,01,14,18,11
Beer,0.507599,20160601173231-1202-00,2016,06,01,17,32,31
Beer,0.50852,20160531173622-989-00,2016,05,31,17,36,22
Beer,0.559641,20160613105351-603-01,2016,06,13,10,53,51
Beer,0.579181,20160530093354-818-00,2016,05,30,09,33,54
Beer,0.558367,20160612090152-441-00,2016,06,12,09,01,52
Beer,0.538937,20160602120526-45-01,2016,06,02,12,05,26
Beer,0.604496,20160601175926-07-01,2016,06,01,17,59,26
Beer,0.615105,20160611071345-284-00,2016,06,11,07,13,45
Beer,0.511243,20160608080946-182-00,2016,06,08,08,09,46
Beer,0.525684,20160619150922-1494-01,2016,06,19,15,09,22
Beer,0.549865,20160614061643-689-00,2016,06,14,06,16,43
Beer,0.50304,20160617104659-1138-00,2016,06,17,10,46,59
Beer,0.518636,20160618192429-1335-01,2016,06,18,19,24,29
Beer,0.567199,20160620160710-1617-00,2016,06,20,16,07,10
Beer,0.558374,20160619150816-1493-01,2016,06,19,15,08,16
