interval,day,week,classifier,score
46,Friday,14,person,0.310026
21,Saturday,14,person,0.331812
29,Friday,14,person,0.5
67,Friday,14,person,0.549834
81,Thursday,14,person,0.425557
67,Friday,14,person,0.425557
81,Thursday,14,person,0.5
73,Thursday,14,person,0.997975
93,Friday,14,person,0.930862
70,Friday,14,person,0.450166
73,Thursday,14,person,0.524979
71,Friday,14,person,0.310026
82,Thursday,14,person,0.75026
74,Thursday,14,person,0.622459
82,Thursday,14,person,0.331812
77,Thursday,14,person,0.785835
34,Friday,14,person,0.425557
79,Thursday,14,person,0.942676
69,Friday,14,person,0.354344
36,Saturday,14,person,0.377541
80,Thursday,14,person,0.689974
81,Thursday,14,person,0.964429
81,Thursday,14,person,0.975873
43,Friday,14,person,0.956893
28,Friday,14,person,0.983697
40,Saturday,14,person,0.994514
62,Friday,14,person,0.354344
28,Friday,14,person,0.377541
29,Friday,14,person,0.450166
84,Friday,14,person,0.310026
82,Thursday,14,person,0.401312
42,Saturday,14,person,0.999389
86,Friday,14,person,0.549834
28,Friday,14,person,0.908877
30,Saturday,14,person,0.999389
29,Friday,14,person,0.524979
30,Friday,14,person,0.28905
40,Friday,14,person,0.574443
45,Saturday,14,person,0.689974
45,Saturday,14,person,0.475021
46,Saturday,14,person,0.310026
40,Saturday,14,person,0.450166
47,Saturday,14,person,0.5
29,Saturday,14,person,0.331812
46,Saturday,14,person,0.998167
44,Saturday,14,person,0.475021
47,Saturday,14,person,0.869892
66,Friday,14,person,0.937027
67,Friday,14,person,0.354344
32,Saturday,14,person,0.377541
48,Saturday,14,person,0.574443
48,Saturday,14,person,0.354344
48,Saturday,14,person,0.731059
50,Saturday,14,person,0.978119
50,Saturday,14,person,0.668188
48,Saturday,14,person,0.268941
50,Saturday,14,person,0.401312
67,Friday,14,person,0.802184
48,Saturday,14,person,0.401312
68,Friday,14,person,0.668188
56,Friday,14,person,0.268941
60,Friday,14,person,0.310026
34,Friday,14,person,0.28905
68,Friday,14,person,0.450166
46,Saturday,14,person,0.268941
50,Saturday,14,person,0.450166
49,Saturday,14,person,0.268941
50,Saturday,14,person,0.475021
52,Saturday,14,person,0.5
68,Friday,14,person,0.450166
47,Saturday,14,person,0.99593
51,Saturday,14,person,0.450166
52,Saturday,14,person,0.377541
52,Saturday,14,person,0.574443
52,Saturday,14,person,0.450166
59,Saturday,14,person,0.689974
52,Saturday,14,person,0.377541
52,Saturday,14,person,0.645656
60,Saturday,14,person,0.622459
47,Saturday,14,person,0.996665
53,Saturday,14,person,0.731059
60,Saturday,14,person,0.622459
45,Saturday,14,person,0.377541
48,Saturday,14,person,0.858149
53,Saturday,14,person,0.947846
58,Saturday,14,person,0.401312
52,Saturday,14,person,0.331812
58,Saturday,14,person,0.990987
47,Saturday,14,person,0.956893
69,Friday,14,person,0.645656
49,Saturday,14,person,0.549834
70,Friday,14,person,0.985226
50,Saturday,14,person,0.377541
59,Saturday,14,person,0.450166
67,Saturday,14,person,0.354344
61,Saturday,14,person,0.689974
55,Saturday,14,person,0.401312
50,Saturday,14,person,0.331812
58,Saturday,14,person,0.858149
60,Saturday,14,person,0.377541
51,Saturday,14,person,0.999089
51,Saturday,14,person,0.475021
60,Saturday,14,person,0.268941
50,Saturday,14,person,0.310026
53,Saturday,14,person,0.377541
67,Friday,14,person,0.645656
68,Saturday,14,person,0.930862
86,Friday,14,person,0.731059
50,Saturday,14,person,0.310026
67,Friday,14,person,0.900249
68,Saturday,14,person,0.817574
50,Saturday,14,person,0.524979
60,Saturday,14,person,0.377541
60,Saturday,14,person,0.310026
54,Saturday,14,person,0.268941
51,Saturday,14,person,0.28905
62,Saturday,14,person,0.331812
68,Friday,14,person,0.598688
70,Saturday,14,person,0.817574
69,Saturday,14,person,0.622459
66,Saturday,14,person,0.997527
71,Saturday,14,person,0.524979
52,Saturday,14,person,0.689974
66,Saturday,14,person,0.964429
71,Saturday,14,person,0.970688
57,Saturday,14,person,0.331812
93,Friday,14,person,0.310026
58,Saturday,14,person,0.310026
66,Saturday,14,person,0.982014
67,Friday,14,person,0.890903
74,Saturday,14,person,0.268941
59,Saturday,14,person,0.845535
60,Saturday,14,person,0.331812
75,Saturday,14,person,0.645656
70,Saturday,14,person,0.710949
68,Friday,14,person,0.475021
60,Saturday,14,person,0.5
60,Saturday,14,person,0.998887
60,Saturday,14,person,0.598688
70,Saturday,14,person,0.645656
68,Friday,14,person,0.28905
70,Saturday,14,person,0.450166
76,Saturday,14,person,0.956893
60,Saturday,14,person,0.331812
71,Saturday,14,person,0.425557
77,Saturday,14,person,0.549834
74,Friday,14,person,0.524979
60,Saturday,14,person,0.268941
66,Saturday,14,person,0.524979
79,Saturday,14,person,0.768525
62,Saturday,14,person,0.731059
70,Friday,14,person,0.377541
66,Saturday,14,person,0.880797
78,Saturday,14,person,0.28905
41,Saturday,14,person,0.268941
64,Saturday,14,person,0.331812
79,Saturday,14,person,0.942676
65,Saturday,14,person,0.475021
68,Saturday,14,person,0.992608
82,Saturday,14,person,0.817574
85,Saturday,14,person,0.890903
65,Saturday,14,person,0.268941
79,Saturday,14,person,0.989013
44,Saturday,14,person,0.354344
29,Saturday,14,person,0.997975
79,Saturday,14,person,0.450166
45,Saturday,14,person,0.401312
71,Saturday,14,person,0.549834
80,Saturday,14,person,0.549834
65,Saturday,14,person,0.845535
72,Friday,14,person,0.310026
71,Saturday,14,person,0.710949
66,Saturday,14,person,0.377541
72,Saturday,14,person,0.845535
33,Saturday,14,person,0.310026
81,Saturday,14,person,0.549834
75,Saturday,14,person,0.858149
49,Saturday,14,person,0.978119
69,Saturday,14,person,0.310026
66,Saturday,14,person,0.924142
70,Saturday,14,person,0.960834
76,Saturday,14,person,0.960834
49,Saturday,14,person,0.978119
50,Saturday,14,person,0.817574
2,Sunday,15,person,0.5
71,Saturday,14,person,0.768525
7,Sunday,15,person,0.310026
75,Saturday,14,person,0.995033
79,Saturday,14,person,0.710949
79,Saturday,14,person,0.401312
29,Sunday,15,person,0.401312
50,Saturday,14,person,0.377541
30,Sunday,15,person,0.354344
68,Saturday,14,person,0.890903
29,Saturday,14,person,0.354344
51,Saturday,14,person,0.998641
68,Saturday,14,person,0.450166
84,Saturday,14,person,0.425557
51,Saturday,14,person,0.310026
51,Saturday,14,person,0.998993
40,Saturday,14,person,0.268941
84,Saturday,14,person,0.99593
68,Saturday,14,person,0.268941
79,Saturday,14,person,0.802184
32,Saturday,14,person,0.28905
69,Saturday,14,person,0.731059
79,Saturday,14,person,0.5
27,Sunday,15,person,0.310026
51,Saturday,14,person,0.310026
80,Saturday,14,person,0.377541
30,Sunday,15,person,0.28905
52,Saturday,14,person,0.401312
80,Saturday,14,person,0.524979
41,Sunday,15,person,0.28905
82,Saturday,14,person,0.475021
71,Saturday,14,person,0.998499
52,Saturday,14,person,0.377541
84,Saturday,14,person,0.99593
30,Sunday,15,person,0.310026
43,Saturday,14,person,0.970688
73,Saturday,14,person,0.331812
91,Saturday,14,person,0.28905
42,Sunday,15,person,0.268941
76,Saturday,14,person,0.5
33,Sunday,15,person,0.28905
58,Saturday,14,person,0.475021
38,Saturday,14,person,0.310026
58,Saturday,14,person,0.947846
36,Sunday,15,person,0.354344
24,Sunday,15,person,0.331812
38,Sunday,15,person,0.28905
44,Saturday,14,person,0.710949
58,Saturday,14,person,0.450166
51,Sunday,15,person,0.268941
77,Saturday,14,person,0.354344
80,Saturday,14,person,0.331812
60,Saturday,14,person,0.5
38,Sunday,15,person,0.331812
39,Sunday,15,person,0.999447
44,Saturday,14,person,0.900249
60,Saturday,14,person,0.475021
61,Saturday,14,person,0.28905
46,Saturday,14,person,0.99593
24,Sunday,15,person,0.817574
45,Saturday,14,person,0.354344
51,Sunday,15,person,0.331812
82,Saturday,14,person,0.880797
52,Sunday,15,person,0.785835
52,Sunday,15,person,0.990048
45,Saturday,14,person,0.425557
40,Sunday,15,person,0.991837
82,Saturday,14,person,0.832018
48,Saturday,14,person,0.524979
53,Sunday,15,person,0.574443
30,Sunday,15,person,0.331812
62,Saturday,14,person,0.354344
50,Saturday,14,person,0.331812
44,Sunday,15,person,0.982014
40,Sunday,15,person,0.28905
34,Sunday,15,person,0.331812
46,Saturday,14,person,0.354344
90,Saturday,14,person,0.524979
66,Saturday,14,person,0.997268
46,Saturday,14,person,0.999389
41,Sunday,15,person,0.785835
51,Saturday,14,person,0.310026
55,Sunday,15,person,0.930862
66,Saturday,14,person,0.960834
48,Saturday,14,person,0.996316
67,Saturday,14,person,0.987872
40,Sunday,15,person,0.622459
46,Sunday,15,person,0.524979
48,Saturday,14,person,0.268941
42,Sunday,15,person,0.997762
68,Saturday,14,person,0.785835
48,Saturday,14,person,0.622459
58,Sunday,15,person,0.998993
44,Sunday,15,person,0.785835
58,Sunday,15,person,0.598688
52,Saturday,14,person,0.450166
58,Sunday,15,person,0.28905
92,Saturday,14,person,0.785835
53,Saturday,14,person,0.817574
50,Saturday,14,person,0.524979
46,Sunday,15,person,0.956893
70,Saturday,14,person,0.331812
48,Sunday,15,person,0.268941
59,Saturday,14,person,0.401312
51,Saturday,14,person,0.450166
72,Saturday,14,person,0.310026
64,Saturday,14,person,0.549834
72,Saturday,14,person,0.832018
41,Sunday,15,person,0.997762
51,Sunday,15,person,0.310026
68,Saturday,14,person,0.985226
42,Sunday,15,person,0.425557
70,Sunday,15,person,0.450166
42,Sunday,15,person,0.668188
25,Sunday,15,person,0.574443
79,Saturday,14,person,0.645656
69,Saturday,14,person,0.982014
75,Sunday,15,person,0.268941
79,Saturday,14,person,0.952574
50,Sunday,15,person,0.450166
50,Sunday,15,person,0.900249
58,Saturday,14,person,0.28905
58,Saturday,14,person,0.998771
79,Saturday,14,person,0.817574
51,Sunday,15,person,0.832018
55,Sunday,15,person,0.598688
75,Saturday,14,person,0.425557
76,Sunday,15,person,0.993307
80,Saturday,14,person,0.401312
60,Saturday,14,person,0.475021
56,Sunday,15,person,0.999547
51,Sunday,15,person,0.354344
66,Saturday,14,person,0.710949
57,Sunday,15,person,0.549834
80,Saturday,14,person,0.645656
66,Saturday,14,person,0.999089
77,Sunday,15,person,0.524979
80,Saturday,14,person,0.99593
77,Sunday,15,person,0.549834
77,Sunday,15,person,0.768525
29,Sunday,15,person,0.331812
79,Sunday,15,person,0.401312
79,Saturday,14,person,0.995033
67,Saturday,14,person,0.952574
29,Sunday,15,person,0.475021
67,Saturday,14,person,0.354344
58,Sunday,15,person,0.5
84,Saturday,14,person,0.731059
80,Saturday,14,person,0.475021
34,Sunday,15,person,0.524979
84,Saturday,14,person,0.268941
83,Saturday,14,person,0.450166
67,Saturday,14,person,0.916827
83,Saturday,14,person,0.992608
84,Saturday,14,person,0.28905
91,Saturday,14,person,0.908877
53,Sunday,15,person,0.310026
71,Sunday,15,person,0.924142
68,Saturday,14,person,0.268941
54,Sunday,15,person,0.549834
91,Saturday,14,person,0.450166
77,Sunday,15,person,0.598688
91,Saturday,14,person,0.425557
91,Saturday,14,person,0.668188
81,Sunday,15,person,0.331812
68,Saturday,14,person,0.268941
56,Sunday,15,person,0.28905
81,Sunday,15,person,0.28905
57,Sunday,15,person,0.5
57,Sunday,15,person,0.942676
92,Saturday,14,person,0.354344
83,Sunday,15,person,0.574443
42,Sunday,15,person,0.75026
91,Saturday,14,person,0.622459
0,Sunday,15,person,0.331812
69,Saturday,14,person,0.973403
58,Sunday,15,person,0.982014
71,Sunday,15,person,0.310026
42,Sunday,15,person,0.425557
70,Saturday,14,person,0.985226
59,Sunday,15,person,0.802184
4,Sunday,15,person,0.401312
70,Saturday,14,person,0.731059
86,Sunday,15,person,0.622459
19,Sunday,15,person,0.425557
42,Sunday,15,person,0.475021
71,Saturday,14,person,0.978119
84,Sunday,15,person,0.890903
71,Saturday,14,person,0.985226
45,Sunday,15,person,0.598688
26,Sunday,15,person,0.354344
88,Sunday,15,person,0.310026
30,Sunday,15,person,0.268941
46,Sunday,15,person,0.354344
27,Sunday,15,person,0.310026
74,Saturday,14,person,0.425557
74,Saturday,14,person,0.425557
73,Sunday,15,person,0.354344
49,Sunday,15,person,0.986613
73,Sunday,15,person,0.574443
74,Sunday,15,person,0.268941
32,Monday,15,person,0.524979
73,Sunday,15,person,0.645656
36,Sunday,15,person,0.900249
74,Saturday,14,person,0.937027
76,Sunday,15,person,0.964429
75,Saturday,14,person,0.524979
43,Sunday,15,person,0.28905
36,Sunday,15,person,0.268941
32,Monday,15,person,0.98016
79,Saturday,14,person,0.768525
80,Saturday,14,person,0.475021
33,Monday,15,person,0.998887
44,Sunday,15,person,0.645656
53,Sunday,15,person,0.900249
36,Monday,15,person,0.28905
38,Monday,15,person,0.960834
80,Saturday,14,person,0.768525
55,Sunday,15,person,0.28905
41,Sunday,15,person,0.845535
42,Sunday,15,person,0.996982
42,Sunday,15,person,0.354344
35,Monday,15,person,0.916827
42,Sunday,15,person,0.524979
57,Sunday,15,person,0.574443
86,Sunday,15,person,0.377541
58,Sunday,15,person,0.802184
80,Sunday,15,person,0.377541
85,Sunday,15,person,0.475021
52,Sunday,15,person,0.310026
36,Monday,15,person,0.524979
58,Sunday,15,person,0.832018
92,Saturday,14,person,0.524979
43,Sunday,15,person,0.28905
45,Monday,15,person,0.973403
36,Monday,15,person,0.268941
36,Monday,15,person,0.998167
44,Sunday,15,person,0.598688
45,Sunday,15,person,0.964429
45,Monday,15,person,0.999089
4,Sunday,15,person,0.994514
32,Monday,15,person,0.916827
35,Monday,15,person,0.331812
56,Sunday,15,person,0.377541
45,Monday,15,person,0.425557
57,Sunday,15,person,0.858149
38,Monday,15,person,0.377541
35,Monday,15,person,0.900249
46,Sunday,15,person,0.622459
48,Monday,15,person,0.99593
29,Sunday,15,person,0.331812
52,Monday,15,person,0.524979
33,Sunday,15,person,0.310026
57,Sunday,15,person,0.268941
51,Sunday,15,person,0.924142
58,Sunday,15,person,0.731059
37,Sunday,15,person,0.331812
27,Monday,15,person,0.952574
28,Monday,15,person,0.425557
37,Sunday,15,person,0.268941
35,Monday,15,person,0.952574
68,Monday,15,person,0.731059
53,Sunday,15,person,0.710949
71,Monday,15,person,0.5
38,Sunday,15,person,0.310026
36,Monday,15,person,0.930862
72,Monday,15,person,0.995033
30,Monday,15,person,0.973403
35,Monday,15,person,0.622459
58,Sunday,15,person,0.992608
38,Monday,15,person,0.999089
36,Monday,15,person,0.999389
74,Monday,15,person,0.973403
76,Sunday,15,person,0.785835
57,Monday,15,person,0.999089
76,Sunday,15,person,0.549834
45,Monday,15,person,0.310026
48,Monday,15,person,0.268941
71,Sunday,15,person,0.5
77,Sunday,15,person,0.75026
50,Sunday,15,person,0.5
77,Monday,15,person,0.956893
58,Monday,15,person,0.916827
78,Monday,15,person,0.331812
56,Sunday,15,person,0.574443
53,Sunday,15,person,0.817574
78,Sunday,15,person,0.549834
53,Sunday,15,person,0.475021
80,Monday,15,person,0.998771
72,Monday,15,person,0.973403
57,Sunday,15,person,0.869892
44,Monday,15,person,0.900249
53,Sunday,15,person,0.331812
72,Monday,15,person,0.937027
57,Sunday,15,person,0.268941
79,Sunday,15,person,0.401312
45,Monday,15,person,0.425557
72,Monday,15,person,0.986613
48,Monday,15,person,0.731059
81,Sunday,15,person,0.574443
72,Monday,15,person,0.900249
72,Monday,15,person,0.990987
81,Monday,15,person,0.28905
54,Sunday,15,person,0.996316
54,Monday,15,person,0.268941
72,Monday,15,person,0.942676
76,Sunday,15,person,0.377541
72,Monday,15,person,0.970688
56,Sunday,15,person,0.377541
75,Monday,15,person,0.377541
29,Tuesday,15,person,0.689974
70,Sunday,15,person,0.549834
71,Sunday,15,person,0.354344
36,Tuesday,15,person,0.450166
70,Sunday,15,person,0.574443
36,Tuesday,15,person,0.710949
72,Sunday,15,person,0.354344
92,Monday,15,person,0.990987
88,Sunday,15,person,0.450166
71,Monday,15,person,0.983697
33,Tuesday,15,person,0.880797
73,Sunday,15,person,0.401312
72,Monday,15,person,0.942676
41,Tuesday,15,person,0.598688
80,Monday,15,person,0.731059
74,Monday,15,person,0.975873
78,Sunday,15,person,0.5
77,Sunday,15,person,0.310026
81,Monday,15,person,0.975873
75,Monday,15,person,0.985226
50,Tuesday,15,person,0.268941
75,Monday,15,person,0.401312
42,Tuesday,15,person,0.354344
35,Monday,15,person,0.425557
80,Monday,15,person,0.973403
58,Tuesday,15,person,0.845535
42,Tuesday,15,person,0.549834
43,Tuesday,15,person,0.710949
35,Monday,15,person,0.354344
92,Monday,15,person,0.425557
35,Monday,15,person,0.75026
28,Tuesday,15,person,0.354344
29,Tuesday,15,person,0.645656
85,Sunday,15,person,0.28905
85,Sunday,15,person,0.475021
65,Tuesday,15,person,0.354344
36,Monday,15,person,0.598688
47,Tuesday,15,person,0.645656
29,Tuesday,15,person,0.354344
36,Monday,15,person,0.668188
50,Tuesday,15,person,0.524979
72,Tuesday,15,person,0.993307
86,Sunday,15,person,0.450166
73,Tuesday,15,person,0.310026
30,Tuesday,15,person,0.268941
50,Tuesday,15,person,0.310026
37,Monday,15,person,0.947846
30,Monday,15,person,0.998887
32,Tuesday,15,person,0.268941
50,Tuesday,15,person,0.475021
35,Monday,15,person,0.401312
35,Monday,15,person,0.832018
34,Tuesday,15,person,0.832018
36,Monday,15,person,0.952574
38,Monday,15,person,0.998499
35,Monday,15,person,0.354344
78,Tuesday,15,person,0.549834
38,Tuesday,15,person,0.908877
36,Tuesday,15,person,0.668188
36,Monday,15,person,0.832018
79,Tuesday,15,person,0.354344
57,Tuesday,15,person,0.645656
41,Tuesday,15,person,0.268941
42,Tuesday,15,person,0.5
80,Tuesday,15,person,0.622459
39,Monday,15,person,0.998641
57,Tuesday,15,person,0.731059
80,Tuesday,15,person,0.28905
48,Tuesday,15,person,0.995504
45,Monday,15,person,0.689974
38,Monday,15,person,0.880797
48,Tuesday,15,person,0.268941
27,Monday,15,person,0.268941
50,Tuesday,15,person,0.28905
48,Monday,15,person,0.268941
44,Monday,15,person,0.377541
44,Monday,15,person,0.987872
51,Monday,15,person,0.964429
59,Monday,15,person,0.268941
55,Tuesday,15,person,0.967705
56,Monday,15,person,0.908877
88,Tuesday,15,person,0.310026
48,Monday,15,person,0.5
92,Tuesday,15,person,0.310026
63,Monday,15,person,0.999389
55,Tuesday,15,person,0.930862
70,Tuesday,15,person,0.354344
92,Tuesday,15,person,0.598688
55,Tuesday,15,person,0.450166
72,Monday,15,person,0.992608
72,Tuesday,15,person,0.401312
56,Monday,15,person,0.832018
57,Monday,15,person,0.970688
73,Monday,15,person,0.99394
59,Monday,15,person,0.268941
72,Tuesday,15,person,0.947846
54,Monday,15,person,0.310026
57,Monday,15,person,0.973403
5,Wednesday,15,person,0.845535
55,Tuesday,15,person,0.268941
56,Tuesday,15,person,0.28905
73,Tuesday,15,person,0.645656
57,Tuesday,15,person,0.956893
37,Monday,15,person,0.997762
73,Tuesday,15,person,0.964429
57,Tuesday,15,person,0.978119
6,Wednesday,15,person,0.310026
74,Monday,15,person,0.689974
74,Tuesday,15,person,0.964429
64,Monday,15,person,0.668188
75,Monday,15,person,0.268941
57,Tuesday,15,person,0.983697
74,Tuesday,15,person,0.989013
58,Tuesday,15,person,0.425557
37,Monday,15,person,0.998641
75,Tuesday,15,person,0.967705
68,Monday,15,person,0.689974
75,Tuesday,15,person,0.377541
22,Wednesday,15,person,0.310026
77,Tuesday,15,person,0.28905
79,Tuesday,15,person,0.310026
38,Monday,15,person,0.890903
80,Tuesday,15,person,0.268941
75,Tuesday,15,person,0.377541
72,Monday,15,person,0.967705
75,Tuesday,15,person,0.731059
71,Monday,15,person,0.858149
80,Tuesday,15,person,0.268941
80,Monday,15,person,0.999089
29,Wednesday,15,person,0.401312
75,Tuesday,15,person,0.75026
39,Monday,15,person,0.9995
35,Wednesday,15,person,0.978119
35,Wednesday,15,person,0.731059
80,Tuesday,15,person,0.869892
45,Monday,15,person,0.710949
75,Monday,15,person,0.331812
80,Tuesday,15,person,0.28905
80,Monday,15,person,0.425557
45,Monday,15,person,0.937027
35,Wednesday,15,person,0.900249
90,Monday,15,person,0.310026
78,Tuesday,15,person,0.331812
80,Tuesday,15,person,0.475021
71,Tuesday,15,person,0.947846
37,Wednesday,15,person,0.890903
80,Tuesday,15,person,0.331812
78,Tuesday,15,person,0.401312
37,Wednesday,15,person,0.574443
71,Tuesday,15,person,0.425557
28,Tuesday,15,person,0.5
78,Tuesday,15,person,0.401312
80,Monday,15,person,0.995504
74,Tuesday,15,person,0.890903
81,Tuesday,15,person,0.999325
84,Tuesday,15,person,0.996665
92,Tuesday,15,person,0.331812
37,Wednesday,15,person,0.942676
28,Tuesday,15,person,0.997527
80,Tuesday,15,person,0.475021
6,Wednesday,15,person,0.401312
48,Monday,15,person,0.310026
29,Tuesday,15,person,0.710949
74,Tuesday,15,person,0.98016
81,Monday,15,person,0.994514
81,Tuesday,15,person,0.401312
38,Wednesday,15,person,0.574443
89,Monday,15,person,0.5
62,Monday,15,person,0.785835
36,Tuesday,15,person,0.817574
38,Wednesday,15,person,0.998887
39,Wednesday,15,person,0.960834
75,Tuesday,15,person,0.310026
82,Tuesday,15,person,0.524979
39,Wednesday,15,person,0.993307
36,Tuesday,15,person,0.645656
83,Tuesday,15,person,0.999254
68,Monday,15,person,0.598688
40,Wednesday,15,person,0.574443
36,Tuesday,15,person,0.9995
30,Tuesday,15,person,0.622459
73,Monday,15,person,0.710949
91,Tuesday,15,person,0.377541
37,Tuesday,15,person,0.401312
34,Wednesday,15,person,0.999447
30,Tuesday,15,person,0.268941
83,Tuesday,15,person,0.924142
85,Tuesday,15,person,0.995033
35,Tuesday,15,person,0.689974
93,Monday,15,person,0.310026
92,Tuesday,15,person,0.450166
28,Tuesday,15,person,0.377541
37,Wednesday,15,person,0.960834
92,Tuesday,15,person,0.450166
26,Wednesday,15,person,0.377541
48,Wednesday,15,person,0.960834
92,Tuesday,15,person,0.377541
38,Wednesday,15,person,0.668188
39,Tuesday,15,person,0.997762
36,Wednesday,15,person,0.768525
48,Wednesday,15,person,0.377541
38,Wednesday,15,person,0.993307
42,Tuesday,15,person,0.425557
39,Wednesday,15,person,0.995504
39,Wednesday,15,person,0.880797
48,Wednesday,15,person,0.768525
36,Wednesday,15,person,0.524979
42,Tuesday,15,person,0.858149
14,Wednesday,15,person,0.310026
36,Tuesday,15,person,0.858149
77,Monday,15,person,0.999389
50,Tuesday,15,person,0.598688
53,Tuesday,15,person,0.622459
36,Wednesday,15,person,0.28905
50,Wednesday,15,person,0.998167
80,Monday,15,person,0.998641
37,Wednesday,15,person,0.978119
30,Wednesday,15,person,0.845535
57,Tuesday,15,person,0.990048
38,Wednesday,15,person,0.992608
57,Tuesday,15,person,0.995504
51,Wednesday,15,person,0.802184
33,Wednesday,15,person,0.28905
88,Monday,15,person,0.450166
40,Wednesday,15,person,0.930862
51,Tuesday,15,person,0.817574
38,Wednesday,15,person,0.377541
51,Tuesday,15,person,0.689974
39,Wednesday,15,person,0.99959
52,Wednesday,15,person,0.942676
35,Wednesday,15,person,0.598688
41,Wednesday,15,person,0.401312
39,Wednesday,15,person,0.999176
50,Tuesday,15,person,0.268941
40,Wednesday,15,person,0.997527
36,Wednesday,15,person,0.28905
52,Wednesday,15,person,0.880797
29,Tuesday,15,person,0.475021
36,Wednesday,15,person,0.995504
65,Tuesday,15,person,0.549834
46,Wednesday,15,person,0.990987
37,Wednesday,15,person,0.268941
51,Tuesday,15,person,0.354344
48,Wednesday,15,person,0.731059
52,Wednesday,15,person,0.983697
41,Tuesday,15,person,0.996982
37,Wednesday,15,person,0.425557
55,Tuesday,15,person,0.973403
74,Tuesday,15,person,0.354344
57,Wednesday,15,person,0.947846
55,Tuesday,15,person,0.983697
42,Tuesday,15,person,0.310026
63,Tuesday,15,person,0.354344
46,Wednesday,15,person,0.710949
75,Tuesday,15,person,0.475021
47,Wednesday,15,person,0.377541
38,Wednesday,15,person,0.987872
55,Tuesday,15,person,0.908877
52,Wednesday,15,person,0.999389
83,Wednesday,15,person,0.310026
75,Tuesday,15,person,0.401312
57,Tuesday,15,person,0.869892
56,Tuesday,15,person,0.377541
38,Wednesday,15,person,0.997762
75,Tuesday,15,person,0.475021
56,Tuesday,15,person,0.845535
49,Wednesday,15,person,0.998641
49,Wednesday,15,person,0.731059
78,Tuesday,15,person,0.5
57,Tuesday,15,person,0.995504
66,Tuesday,15,person,0.598688
40,Wednesday,15,person,0.937027
31,Thursday,15,person,0.710949
56,Wednesday,15,person,0.785835
49,Wednesday,15,person,0.998993
57,Wednesday,15,person,0.869892
52,Wednesday,15,person,0.998993
79,Tuesday,15,person,0.645656
57,Wednesday,15,person,0.75026
80,Tuesday,15,person,0.310026
47,Wednesday,15,person,0.993307
80,Tuesday,15,person,0.268941
70,Wednesday,15,person,0.768525
70,Tuesday,15,person,0.880797
70,Wednesday,15,person,0.845535
70,Wednesday,15,person,0.425557
47,Wednesday,15,person,0.956893
47,Wednesday,15,person,0.689974
80,Tuesday,15,person,0.524979
82,Tuesday,15,person,0.450166
35,Thursday,15,person,0.310026
71,Tuesday,15,person,0.908877
70,Tuesday,15,person,0.880797
36,Thursday,15,person,0.450166
68,Tuesday,15,person,0.710949
73,Tuesday,15,person,0.869892
74,Tuesday,15,person,0.991837
82,Tuesday,15,person,0.331812
57,Wednesday,15,person,0.549834
37,Thursday,15,person,0.689974
49,Wednesday,15,person,0.310026
37,Thursday,15,person,0.985226
70,Tuesday,15,person,0.98016
74,Wednesday,15,person,0.574443
57,Wednesday,15,person,0.890903
37,Thursday,15,person,0.973403
88,Tuesday,15,person,0.310026
75,Tuesday,15,person,0.989013
71,Tuesday,15,person,0.450166
71,Tuesday,15,person,0.916827
88,Tuesday,15,person,0.998499
37,Thursday,15,person,0.999389
70,Wednesday,15,person,0.475021
72,Tuesday,15,person,0.802184
70,Wednesday,15,person,0.645656
88,Tuesday,15,person,0.991837
73,Tuesday,15,person,0.802184
51,Wednesday,15,person,0.331812
77,Tuesday,15,person,0.668188
81,Tuesday,15,person,0.331812
38,Thursday,15,person,0.960834
70,Wednesday,15,person,0.475021
73,Tuesday,15,person,0.997762
81,Tuesday,15,person,0.802184
74,Tuesday,15,person,0.75026
51,Wednesday,15,person,0.994514
92,Tuesday,15,person,0.450166
51,Wednesday,15,person,0.924142
38,Thursday,15,person,0.268941
79,Tuesday,15,person,0.817574
75,Tuesday,15,person,0.930862
51,Wednesday,15,person,0.908877
92,Tuesday,15,person,0.802184
38,Thursday,15,person,0.268941
92,Tuesday,15,person,0.268941
92,Tuesday,15,person,0.598688
28,Thursday,15,person,0.845535
40,Thursday,15,person,0.268941
75,Tuesday,15,person,0.354344
28,Thursday,15,person,0.668188
34,Thursday,15,person,0.331812
80,Tuesday,15,person,0.524979
75,Tuesday,15,person,0.956893
92,Tuesday,15,person,0.28905
93,Tuesday,15,person,0.354344
40,Thursday,15,person,0.98016
80,Tuesday,15,person,0.331812
79,Tuesday,15,person,0.268941
80,Tuesday,15,person,0.28905
57,Wednesday,15,person,0.785835
41,Thursday,15,person,0.916827
34,Thursday,15,person,0.622459
41,Thursday,15,person,0.28905
81,Tuesday,15,person,0.28905
57,Wednesday,15,person,0.689974
41,Thursday,15,person,0.524979
81,Tuesday,15,person,0.377541
34,Thursday,15,person,0.331812
80,Tuesday,15,person,0.401312
30,Wednesday,15,person,0.645656
27,Thursday,15,person,0.574443
6,Wednesday,15,person,0.268941
57,Wednesday,15,person,0.880797
33,Wednesday,15,person,0.947846
80,Tuesday,15,person,0.310026
33,Wednesday,15,person,0.900249
88,Tuesday,15,person,0.28905
80,Tuesday,15,person,0.401312
27,Thursday,15,person,0.5
37,Wednesday,15,person,0.28905
35,Thursday,15,person,0.354344
81,Tuesday,15,person,0.268941
28,Thursday,15,person,0.574443
70,Wednesday,15,person,0.99593
