id,key,value/rev,doc/_id,doc/_rev,doc/year,doc/month,doc/day,doc/hour,doc/minute,doc/second,doc/imagebox,doc/alchemy/text,doc/alchemy/score,doc/visual/image,doc/visual/scores/0/classifier_id,doc/visual/scores/0/name,doc/visual/scores/0/score,doc/visual/scores/1/classifier_id,doc/visual/scores/1/name,doc/visual/scores/1/score,doc/visual/scores/2/classifier_id,doc/visual/scores/2/name,doc/visual/scores/2/score,doc/visual/scores/3/classifier_id,doc/visual/scores/3/name,doc/visual/scores/3/score,doc/visual/scores/4/classifier_id,doc/visual/scores/4/name,doc/visual/scores/4/score,doc/visual/scores/5/classifier_id,doc/visual/scores/5/name,doc/visual/scores/5/score,doc/visual/scores/6/classifier_id,doc/visual/scores/6/name,doc/visual/scores/6/score,doc/visual/scores/7/classifier_id,doc/visual/scores/7/name,doc/visual/scores/7/score,doc/visual/scores/8/classifier_id,doc/visual/scores/8/name,doc/visual/scores/8/score,doc/visual/scores/9/classifier_id,doc/visual/scores/9/name,doc/visual/scores/9/score,doc/visual/scores/10/classifier_id,doc/visual/scores/10/name,doc/visual/scores/10/score,doc/visual/scores/11/classifier_id,doc/visual/scores/11/name,doc/visual/scores/11/score,doc/visual/scores/12/classifier_id,doc/visual/scores/12/name,doc/visual/scores/12/score,doc/visual/scores/13/classifier_id,doc/visual/scores/13/name,doc/visual/scores/13/score,doc/visual/scores/14/classifier_id,doc/visual/scores/14/name,doc/visual/scores/14/score,doc/visual/scores/15/classifier_id,doc/visual/scores/15/name,doc/visual/scores/15/score,doc/visual/scores/16/classifier_id,doc/visual/scores/16/name,doc/visual/scores/16/score,doc/visual/scores/17/classifier_id,doc/visual/scores/17/name,doc/visual/scores/17/score,doc/visual/scores/18/classifier_id,doc/visual/scores/18/name,doc/visual/scores/18/score,doc/visual/scores/19/classifier_id,doc/visual/scores/19/name,doc/visual/scores/19/score,doc/visual/scores/20/classifier_id,doc/visual/scores/20/name,doc/visual/scores/20/score,doc/visual/scores/21/classifier_id,doc/visual/scores/21/name,doc/visual/scores/21/score,doc/visual/scores/22/classifier_id,doc/visual/scores/22/name,doc/visual/scores/22/score,doc/visual/scores/23/classifier_id,doc/visual/scores/23/name,doc/visual/scores/23/score,doc/visual/scores/24/classifier_id,doc/visual/scores/24/name,doc/visual/scores/24/score,doc/visual/scores/25/classifier_id,doc/visual/scores/25/name,doc/visual/scores/25/score
20160403192143-337-01,20160403192143-337-01,1-b7396ebf5e7e58cd2f461bf30ad5de5c,20160403192143-337-01,1-b7396ebf5e7e58cd2f461bf30ad5de5c,2016,4,3,19,21,43,1101-01-01,person,0.668188,20160403192143-337-01.jpg,Mixed_Color,Mixed_Color,0.959802,Oven,Oven,0.951012,Stove,Stove,0.949143,Pubbing,Pubbing,0.883697,Beauty_Salon,Beauty_Salon,0.848925,Archery,Archery,0.848642,Yellow,Yellow,0.842597,Clothing_Store,Clothing_Store,0.786016,Microwave,Microwave,0.778163,Coffee_Maker,Coffee_Maker,0.7626,Stockroom,Stockroom,0.751223,Food_Court,Food_Court,0.694232,Leisure_Activity,Leisure_Activity,0.657769,Beer,Beer,0.645256,Shopping,Shopping,0.64061,Riot,Riot,0.635193,Whiskey,Whiskey,0.620419,Rollerskating,Rollerskating,0.580297,Store,Store,0.570412,Restaurant,Restaurant,0.561687,Statue_of_Liberty,Statue_of_Liberty,0.555618,Big_Group,Big_Group,0.546456,Brandy,Brandy,0.501334,,,,,,,,,
20160403192230-338-01,20160403192230-338-01,1-ebfa977dba13b0c21ae2ef1b2b9ad169,20160403192230-338-01,1-ebfa977dba13b0c21ae2ef1b2b9ad169,2016,4,3,19,22,30,5901-01-01,person,0.549834,20160403192230-338-01.jpg,Stove,Stove,0.963361,Microwave,Microwave,0.963082,Oven,Oven,0.960599,Mixed_Color,Mixed_Color,0.960147,Pubbing,Pubbing,0.878347,Coffee_Maker,Coffee_Maker,0.797952,Beauty_Salon,Beauty_Salon,0.792224,Food_Court,Food_Court,0.78112,Control_Room,Control_Room,0.764367,Riot,Riot,0.746021,Yellow,Yellow,0.728375,Stockroom,Stockroom,0.72239,Engine_or_Control_Room,Engine_or_Control_Room,0.607005,Store,Store,0.579802,Snooker,Snooker,0.573883,Archery,Archery,0.537856,Statue_of_Liberty,Statue_of_Liberty,0.521701,Eatery_Space,Eatery_Space,0.520907,,,,,,,,,,,,,,,,,,,,,,,,
20160403192842-339-01,20160403192842-339-01,1-293d65b9abb9021a1b88117e6505beb6,20160403192842-339-01,1-293d65b9abb9021a1b88117e6505beb6,2016,4,3,19,28,42,6301-01-01,person,0.802184,20160403192842-339-01.jpg,Mixed_Color,Mixed_Color,0.954409,Stove,Stove,0.944114,Oven,Oven,0.924886,Microwave,Microwave,0.908575,Yellow,Yellow,0.867593,Dish_Washer,Dish_Washer,0.854097,Archery,Archery,0.801112,Control_Room,Control_Room,0.785112,Stockroom,Stockroom,0.767008,Bakery_Shop,Bakery_Shop,0.757004,Beauty_Salon,Beauty_Salon,0.742816,Industrial_Space,Industrial_Space,0.661758,Classroom,Classroom,0.601084,Store,Store,0.554568,Statue_of_Liberty,Statue_of_Liberty,0.547072,Sweet_Treat,Sweet_Treat,0.530568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160403193820-340-00,20160403193820-340-00,1-10dbf142266c0dada9083813446a0fec,20160403193820-340-00,1-10dbf142266c0dada9083813446a0fec,2016,4,3,19,38,20,3401-01-01,NO_TAGS,,20160403193820-340-00.jpg,Oven,Oven,0.923246,Dish_Washer,Dish_Washer,0.922975,Stove,Stove,0.913855,Microwave,Microwave,0.902682,Yellow,Yellow,0.883639,Distillery,Distillery,0.836261,Rest_Room,Rest_Room,0.825919,Public_Transportation_Space,Public_Transportation_Space,0.785549,Wine_Cellar,Wine_Cellar,0.785401,Living_Room,Living_Room,0.702656,Leisure_Activity,Leisure_Activity,0.670456,Riot,Riot,0.657505,Archery,Archery,0.649325,Snack_Food,Snack_Food,0.579875,Beer,Beer,0.575959,Pubbing,Pubbing,0.551675,Store,Store,0.544233,Indoor_Volleyball,Indoor_Volleyball,0.528931,Tool,Tool,0.521663,Sweet_Treat,Sweet_Treat,0.512369,,,,,,,,,,,,,,,,,,
20160403194617-341-01,20160403194617-341-01,1-096b82292b3dba5079dd6d09d944d810,20160403194617-341-01,1-096b82292b3dba5079dd6d09d944d810,2016,4,3,19,46,17,5201-01-01,person,0.28905,20160403194617-341-01.jpg,Stove,Stove,0.960635,Mint_Julep,Mint_Julep,0.887856,Yellow,Yellow,0.882704,Riot,Riot,0.864886,Public_Transportation_Space,Public_Transportation_Space,0.854919,Oven,Oven,0.833307,Popcorn,Popcorn,0.816322,Engine_or_Control_Room,Engine_or_Control_Room,0.803266,Mixed_Color,Mixed_Color,0.800276,Engine_Room,Engine_Room,0.798861,Rest_Room,Rest_Room,0.77712,Distillery,Distillery,0.769991,Archery,Archery,0.765722,Leisure_Activity,Leisure_Activity,0.743374,Living_Room,Living_Room,0.689434,Green,Green,0.680578,Brandy,Brandy,0.606712,Male_Adult,Male_Adult,0.599428,Store,Store,0.552963,Tool,Tool,0.508408,White_Wine,White_Wine,0.505281,,,,,,,,,,,,,,,
20160403194919-343-00,20160403194919-343-00,1-cbcedb06dbc68d4638227a54e03c1db0,20160403194919-343-00,1-cbcedb06dbc68d4638227a54e03c1db0,2016,4,3,19,49,19,5601-01-01,NO_TAGS,,20160403194919-343-00.jpg,Stove,Stove,0.951554,Riot,Riot,0.924916,Mint_Julep,Mint_Julep,0.910539,Dish_Washer,Dish_Washer,0.895475,Yellow,Yellow,0.861175,Public_Transportation_Space,Public_Transportation_Space,0.835926,Wine_Cellar,Wine_Cellar,0.781281,Oven,Oven,0.760501,Leisure_Activity,Leisure_Activity,0.693637,Food_Court,Food_Court,0.689875,Hotel_Building,Hotel_Building,0.640366,Brandy,Brandy,0.61381,Sweet_Treat,Sweet_Treat,0.607519,Engine_or_Control_Room,Engine_or_Control_Room,0.57977,Store,Store,0.561362,Archery,Archery,0.539966,Beer,Beer,0.507296,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160403195021-344-00,20160403195021-344-00,1-00c5651a789e2f345cb3a16b69975306,20160403195021-344-00,1-00c5651a789e2f345cb3a16b69975306,2016,4,3,19,50,21,4601-01-01,NO_TAGS,,20160403195021-344-00.jpg,Stove,Stove,0.939665,Riot,Riot,0.924207,Mint_Julep,Mint_Julep,0.911824,Oven,Oven,0.880794,Wine_Cellar,Wine_Cellar,0.842757,Public_Transportation_Space,Public_Transportation_Space,0.813372,Yellow,Yellow,0.803424,Dish_Washer,Dish_Washer,0.773068,Leisure_Activity,Leisure_Activity,0.746598,Engine_or_Control_Room,Engine_or_Control_Room,0.66136,Clubbing,Clubbing,0.651455,Hotel_Building,Hotel_Building,0.639399,Rollerskating,Rollerskating,0.607079,Brandy,Brandy,0.590896,Green,Green,0.590004,Food_Court,Food_Court,0.581111,Beer,Beer,0.568835,Store,Store,0.529388,White_Wine,White_Wine,0.513985,,,,,,,,,,,,,,,,,,,,,
20160403195445-345-01,20160403195445-345-01,1-3546f5c8ba99510f1186f8b1219f9875,20160403195445-345-01,1-3546f5c8ba99510f1186f8b1219f9875,2016,4,3,19,54,45,3601-01-01,person,0.354344,20160403195445-345-01.jpg,Riot,Riot,0.913744,Stove,Stove,0.887278,Yellow,Yellow,0.870006,Public_Transportation_Space,Public_Transportation_Space,0.858951,Wine_Cellar,Wine_Cellar,0.855735,Musical_Instrument,Musical_Instrument,0.846886,Mint_Julep,Mint_Julep,0.838877,Clubbing,Clubbing,0.8368,Dish_Washer,Dish_Washer,0.820488,Leisure_Activity,Leisure_Activity,0.75917,Rest_Room,Rest_Room,0.737692,Distillery,Distillery,0.706467,Rollerskating,Rollerskating,0.672193,Male_Adult,Male_Adult,0.625222,Team_Indoor_Sport,Team_Indoor_Sport,0.583168,Green,Green,0.576711,Store,Store,0.555767,Mixed_Color,Mixed_Color,0.552985,Engine_or_Control_Room,Engine_or_Control_Room,0.547396,Archery,Archery,0.522866,Living_Room,Living_Room,0.505996,,,,,,,,,,,,,,,
20160403195619-346-00,20160403195619-346-00,1-7e898d9e9f86c4355a900ff2d604dee9,20160403195619-346-00,1-7e898d9e9f86c4355a900ff2d604dee9,2016,4,3,19,56,19,3201-01-01,NO_TAGS,,20160403195619-346-00.jpg,Stove,Stove,0.950069,Oven,Oven,0.890108,Yellow,Yellow,0.886616,Riot,Riot,0.885297,Mint_Julep,Mint_Julep,0.853878,Dish_Washer,Dish_Washer,0.853101,Public_Transportation_Space,Public_Transportation_Space,0.832851,Engine_or_Control_Room,Engine_or_Control_Room,0.826391,Rest_Room,Rest_Room,0.774218,Food_Court,Food_Court,0.758115,Engine_Room,Engine_Room,0.724258,Leisure_Activity,Leisure_Activity,0.631853,Green,Green,0.511715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160403200530-347-01,20160403200530-347-01,1-fed610d460ecc0b08fbbe902ad6557cd,20160403200530-347-01,1-fed610d460ecc0b08fbbe902ad6557cd,2016,4,3,20,5,30,3001-01-01,NO_TAGS,,20160403200530-347-01.jpg,Stove,Stove,0.936366,Riot,Riot,0.916287,Oven,Oven,0.897838,Yellow,Yellow,0.885217,Engine_or_Control_Room,Engine_or_Control_Room,0.859228,Mint_Julep,Mint_Julep,0.848578,Public_Transportation_Space,Public_Transportation_Space,0.83874,Dish_Washer,Dish_Washer,0.827552,Rest_Room,Rest_Room,0.755202,Prison,Prison,0.716267,Wine_Cellar,Wine_Cellar,0.676422,Green,Green,0.631382,Snack_Food,Snack_Food,0.546206,Beer,Beer,0.52671,Clubbing,Clubbing,0.511102,Dog_Racing,Dog_Racing,0.504446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160403200756-348-01,20160403200756-348-01,1-79d23842c8699aaaddb4fa626c66a90c,20160403200756-348-01,1-79d23842c8699aaaddb4fa626c66a90c,2016,4,3,20,7,56,8001-01-01,person,0.785835,20160403200756-348-01.jpg,Stove,Stove,0.915158,Yellow,Yellow,0.895989,Mint_Julep,Mint_Julep,0.814775,Engine_or_Control_Room,Engine_or_Control_Room,0.813198,Musical_Instrument,Musical_Instrument,0.803732,Riot,Riot,0.79524,Dish_Washer,Dish_Washer,0.771216,Wine_Cellar,Wine_Cellar,0.768439,Public_Transportation_Space,Public_Transportation_Space,0.766188,Rest_Room,Rest_Room,0.749485,Distillery,Distillery,0.734098,Brandy,Brandy,0.657971,Beer,Beer,0.651639,Living_Room,Living_Room,0.6459,Whiskey,Whiskey,0.614569,Tea,Tea,0.601942,Leisure_Activity,Leisure_Activity,0.558834,Green,Green,0.503211,,,,,,,,,,,,,,,,,,,,,,,,
20160403200917-349-00,20160403200917-349-00,1-55d977505fb89ffaabfe629c86e1010b,20160403200917-349-00,1-55d977505fb89ffaabfe629c86e1010b,2016,4,3,20,9,17,1901-01-01,person,0.731059,20160403200917-349-00.jpg,Stove,Stove,0.886258,Popcorn,Popcorn,0.864126,Riot,Riot,0.845429,Public_Transportation_Space,Public_Transportation_Space,0.839653,Pubbing,Pubbing,0.804708,Lamp,Lamp,0.803547,Living_Room,Living_Room,0.786438,Sparkling_Wine,Sparkling_Wine,0.7653,Cricket,Cricket,0.755185,Club_Sport,Club_Sport,0.737961,Courtroom,Courtroom,0.70264,Male_Adult,Male_Adult,0.700424,Snack_Food,Snack_Food,0.679678,Prison,Prison,0.663534,Barn,Barn,0.661584,Rest_Room,Rest_Room,0.646633,Brandy,Brandy,0.605508,Beer,Beer,0.59384,Store,Store,0.564589,Adult,Adult,0.558654,Conference_Room,Conference_Room,0.543634,Yellow,Yellow,0.538616,,,,,,,,,,,,
20160403201023-350-00,20160403201023-350-00,1-cf2b86d30c03a9ee5c7a9eb662fca320,20160403201023-350-00,1-cf2b86d30c03a9ee5c7a9eb662fca320,2016,4,3,20,10,23,5601-01-01,person,0.401312,20160403201023-350-00.jpg,Stove,Stove,0.921908,Yellow,Yellow,0.891032,Dish_Washer,Dish_Washer,0.876062,Mint_Julep,Mint_Julep,0.868632,Riot,Riot,0.86349,Engine_or_Control_Room,Engine_or_Control_Room,0.836492,Microwave,Microwave,0.827322,Rest_Room,Rest_Room,0.769534,Public_Transportation_Space,Public_Transportation_Space,0.726018,Wine_Cellar,Wine_Cellar,0.665002,Hotel_Building,Hotel_Building,0.65105,Mixed_Color,Mixed_Color,0.63469,Archery,Archery,0.612513,Green,Green,0.599352,Clubbing,Clubbing,0.558264,Snack_Food,Snack_Food,0.54936,Store,Store,0.53597,Leisure_Activity,Leisure_Activity,0.531627,,,,,,,,,,,,,,,,,,,,,,,,
20160403201309-351-00,20160403201309-351-00,1-e2e7e9dead03f0dd301d0012ca4061fa,20160403201309-351-00,1-e2e7e9dead03f0dd301d0012ca4061fa,2016,4,3,20,13,9,4001-01-01,person,0.75026,20160403201309-351-00.jpg,Riot,Riot,0.91054,Stove,Stove,0.90605,Yellow,Yellow,0.882881,Engine_Room,Engine_Room,0.859933,Public_Transportation_Space,Public_Transportation_Space,0.845783,Archery,Archery,0.790441,Leisure_Activity,Leisure_Activity,0.747927,Wine_Cellar,Wine_Cellar,0.743847,Distillery,Distillery,0.717175,Engine_or_Control_Room,Engine_or_Control_Room,0.677694,Team_Indoor_Sport,Team_Indoor_Sport,0.673896,Walrus,Walrus,0.657859,Tool,Tool,0.631544,Mixed_Color,Mixed_Color,0.607247,Musical_Instrument,Musical_Instrument,0.601021,Male_Adult,Male_Adult,0.588375,Oven,Oven,0.586341,Beer,Beer,0.558389,,,,,,,,,,,,,,,,,,,,,,,,
20160403201331-352-01,20160403201331-352-01,1-74ccd912e46071aef4a73a83ad398489,20160403201331-352-01,1-74ccd912e46071aef4a73a83ad398489,2016,4,3,20,13,31,3401-01-01,person,0.942676,20160403201331-352-01.jpg,Riot,Riot,0.930922,Yellow,Yellow,0.90925,Public_Transportation_Space,Public_Transportation_Space,0.849316,Stove,Stove,0.821648,Distillery,Distillery,0.802726,Leisure_Activity,Leisure_Activity,0.765669,Clothing_Store,Clothing_Store,0.763779,Archery,Archery,0.751581,Engine_or_Control_Room,Engine_or_Control_Room,0.750542,Wine_Cellar,Wine_Cellar,0.745769,Mixed_Color,Mixed_Color,0.718711,Popcorn,Popcorn,0.661179,Tool,Tool,0.654268,Mint_Julep,Mint_Julep,0.651012,Walrus,Walrus,0.648978,Beer,Beer,0.6362,Male_Adult,Male_Adult,0.606664,Club_Sport,Club_Sport,0.599387,Sweet_Treat,Sweet_Treat,0.558162,Store,Store,0.519609,,,,,,,,,,,,,,,,,,
20160403201401-353-00,20160403201401-353-00,1-76d87d18100a696a2f639b52e3da82c4,20160403201401-353-00,1-76d87d18100a696a2f639b52e3da82c4,2016,4,3,20,14,1,5201-01-01,person,0.574443,20160403201401-353-00.jpg,Stove,Stove,0.931699,Riot,Riot,0.921809,Yellow,Yellow,0.919793,Public_Transportation_Space,Public_Transportation_Space,0.828081,Mint_Julep,Mint_Julep,0.820533,Oven,Oven,0.798301,Distillery,Distillery,0.784191,Wine_Cellar,Wine_Cellar,0.773682,Engine_or_Control_Room,Engine_or_Control_Room,0.765572,Rest_Room,Rest_Room,0.754589,Club_Sport,Club_Sport,0.725157,Leisure_Activity,Leisure_Activity,0.721582,Mixed_Color,Mixed_Color,0.634466,Sweet_Treat,Sweet_Treat,0.603532,Archery,Archery,0.59563,Dish_Washer,Dish_Washer,0.593977,Living_Room,Living_Room,0.592687,Industrial_Space,Industrial_Space,0.571955,Beer,Beer,0.558424,Store,Store,0.521115,Big_Group,Big_Group,0.510557,,,,,,,,,,,,,,,
20160403201438-354-00,20160403201438-354-00,1-53de90544a3bf489a50a13a45c5e957e,20160403201438-354-00,1-53de90544a3bf489a50a13a45c5e957e,2016,4,3,20,14,38,1401-01-01,person,0.549834,20160403201438-354-00.jpg,Rest_Room,Rest_Room,0.890913,Yellow,Yellow,0.886455,Wine_Cellar,Wine_Cellar,0.872866,Archery,Archery,0.816104,Mint_Julep,Mint_Julep,0.785683,Public_Transportation_Space,Public_Transportation_Space,0.774812,Riot,Riot,0.773973,Leisure_Activity,Leisure_Activity,0.755614,Rollerskating,Rollerskating,0.712977,Distillery,Distillery,0.70624,Musical_Instrument,Musical_Instrument,0.686796,Engine_or_Control_Room,Engine_or_Control_Room,0.675932,Male_Adult,Male_Adult,0.577304,Mixed_Color,Mixed_Color,0.573417,Store,Store,0.569675,Beer,Beer,0.528702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160403201535-355-00,20160403201535-355-00,1-01df1c173f3843772478812f0d893343,20160403201535-355-00,1-01df1c173f3843772478812f0d893343,2016,4,3,20,15,35,5601-01-01,person,0.354344,20160403201535-355-00.jpg,Mint_Julep,Mint_Julep,0.928543,Yellow,Yellow,0.924518,Stove,Stove,0.91882,Riot,Riot,0.910105,Popcorn,Popcorn,0.834487,Public_Transportation_Space,Public_Transportation_Space,0.834263,Wine_Cellar,Wine_Cellar,0.801978,Distillery,Distillery,0.739652,Rest_Room,Rest_Room,0.739116,Leisure_Activity,Leisure_Activity,0.706774,Oven,Oven,0.665959,Snack_Food,Snack_Food,0.62688,Beer,Beer,0.624134,Male_Adult,Male_Adult,0.611907,Rollerskating,Rollerskating,0.563208,Living_Room,Living_Room,0.549029,Brandy,Brandy,0.508418,Archery,Archery,0.502939,,,,,,,,,,,,,,,,,,,,,,,,
20160403201752-356-00,20160403201752-356-00,1-d61321585c95a84fcd907030e9afc75e,20160403201752-356-00,1-d61321585c95a84fcd907030e9afc75e,2016,4,3,20,17,52,4701-01-01,person,0.817574,20160403201752-356-00.jpg,Stove,Stove,0.954693,Oven,Oven,0.942868,Yellow,Yellow,0.936075,Microwave,Microwave,0.934731,Full_Body,Full_Body,0.9105,Barber_Shop,Barber_Shop,0.872771,Food_Court,Food_Court,0.857137,Beauty_Salon,Beauty_Salon,0.826462,Bakery_Shop,Bakery_Shop,0.768392,Archery,Archery,0.76097,Mixed_Color,Mixed_Color,0.721763,People,People,0.609539,Breaded_and_Fried,Breaded_and_Fried,0.603877,Eatery_Space,Eatery_Space,0.593243,Big_Group,Big_Group,0.585435,Restaurant,Restaurant,0.574816,Noodles,Noodles,0.553475,Sweet_Treat,Sweet_Treat,0.538649,Snack_Food,Snack_Food,0.532727,Riot,Riot,0.520091,,,,,,,,,,,,,,,,,,
20160403202116-357-01,20160403202116-357-01,1-8727fdbffee0bb0424d92ebd047e3e2e,20160403202116-357-01,1-8727fdbffee0bb0424d92ebd047e3e2e,2016,4,3,20,21,16,4501-01-01,person,0.768525,20160403202116-357-01.jpg,Dish_Washer,Dish_Washer,0.944943,Stove,Stove,0.933117,Microwave,Microwave,0.931017,Oven,Oven,0.887032,Yellow,Yellow,0.855878,Beauty_Salon,Beauty_Salon,0.816079,Mixed_Color,Mixed_Color,0.808914,Pubbing,Pubbing,0.75246,Food_Court,Food_Court,0.743513,Living_Room,Living_Room,0.703472,Stockroom,Stockroom,0.694682,Barber_Shop,Barber_Shop,0.675705,Sweet_Treat,Sweet_Treat,0.618755,Riot,Riot,0.581074,Store,Store,0.569477,Tool,Tool,0.547337,Big_Group,Big_Group,0.532248,Archery,Archery,0.522449,,,,,,,,,,,,,,,,,,,,,,,,
20160403202140-358-01,20160403202140-358-01,1-60e1f006a929129137188fdd62b06d89,20160403202140-358-01,1-60e1f006a929129137188fdd62b06d89,2016,4,3,20,21,40,4401-01-01,person,0.845535,20160403202140-358-01.jpg,Microwave,Microwave,0.940143,Dish_Washer,Dish_Washer,0.925147,Stove,Stove,0.920622,Yellow,Yellow,0.880167,Oven,Oven,0.846427,Mixed_Color,Mixed_Color,0.82927,Beauty_Salon,Beauty_Salon,0.793619,Shoe_Store,Shoe_Store,0.750826,Dining_Room,Dining_Room,0.746264,Big_Group,Big_Group,0.718811,Delicatessen,Delicatessen,0.688825,Pubbing,Pubbing,0.684775,Archery,Archery,0.576011,Store,Store,0.566715,Tool,Tool,0.552882,Eatery_Space,Eatery_Space,0.551049,Stew,Stew,0.524404,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160403202436-359-01,20160403202436-359-01,1-1c7f304678ed3ca9ad490e012c28faab,20160403202436-359-01,1-1c7f304678ed3ca9ad490e012c28faab,2016,4,3,20,24,36,1701-01-01,person,0.999089,20160403202436-359-01.jpg,Full_Body,Full_Body,0.852953,Yellow,Yellow,0.825538,Shoe_Store,Shoe_Store,0.824968,Beauty_Salon,Beauty_Salon,0.817146,Stockroom,Stockroom,0.816179,Stove,Stove,0.805498,Clothing_Store,Clothing_Store,0.795526,Mixed_Color,Mixed_Color,0.772985,Oven,Oven,0.765754,Pubbing,Pubbing,0.749058,Mint_Julep,Mint_Julep,0.748731,Riot,Riot,0.714444,Medical_Space,Medical_Space,0.623145,Archery,Archery,0.60673,Store,Store,0.561818,Male_Adult,Male_Adult,0.56091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160403202459-360-01,20160403202459-360-01,1-f33142267f7397426837fb1c15fad475,20160403202459-360-01,1-f33142267f7397426837fb1c15fad475,2016,4,3,20,24,59,3301-01-01,person,0.425557,20160403202459-360-01.jpg,Microwave,Microwave,0.956039,Stove,Stove,0.949493,Dish_Washer,Dish_Washer,0.908598,Yellow,Yellow,0.897602,Oven,Oven,0.893169,Archery,Archery,0.791287,Stockroom,Stockroom,0.788346,Beauty_Salon,Beauty_Salon,0.78344,Pubbing,Pubbing,0.759064,Lobby,Lobby,0.750276,Food_Court,Food_Court,0.734699,Mixed_Color,Mixed_Color,0.734462,Leisure_Activity,Leisure_Activity,0.629807,Big_Group,Big_Group,0.627838,Riot,Riot,0.614308,Restaurant,Restaurant,0.593439,Classroom,Classroom,0.582982,Tool,Tool,0.573824,Eatery_Space,Eatery_Space,0.562413,Table_Tennis,Table_Tennis,0.547889,Store,Store,0.543334,White_Wine,White_Wine,0.50191,,,,,,,,,,,,
20160403203025-361-01,20160403203025-361-01,1-a3be38f0cde6619e35f5b38e6ec63215,20160403203025-361-01,1-a3be38f0cde6619e35f5b38e6ec63215,2016,4,3,20,30,25,5501-01-01,person,0.880797,20160403203025-361-01.jpg,Stove,Stove,0.937618,Oven,Oven,0.918338,Yellow,Yellow,0.852205,Food_Court,Food_Court,0.845803,Breadstick,Breadstick,0.824659,Microwave,Microwave,0.81976,Mixed_Color,Mixed_Color,0.753468,Archery,Archery,0.743426,Beauty_Salon,Beauty_Salon,0.737587,Bakery_Shop,Bakery_Shop,0.735125,Stockroom,Stockroom,0.724416,Snack_Food,Snack_Food,0.617356,Eatery_Space,Eatery_Space,0.590425,Restaurant,Restaurant,0.579279,Shopping,Shopping,0.574693,Store,Store,0.568974,Sweet_Treat,Sweet_Treat,0.528459,White_Wine,White_Wine,0.518054,,,,,,,,,,,,,,,,,,,,,,,,
20160403203223-362-01,20160403203223-362-01,1-e3e021088ba1346a99593ba30a01c7eb,20160403203223-362-01,1-e3e021088ba1346a99593ba30a01c7eb,2016,4,3,20,32,23,1401-01-01,person,0.524979,20160403203223-362-01.jpg,Microwave,Microwave,0.973767,Dish_Washer,Dish_Washer,0.940541,Stove,Stove,0.928315,Yellow,Yellow,0.919987,Oven,Oven,0.913081,Beauty_Salon,Beauty_Salon,0.791097,Mixed_Color,Mixed_Color,0.767832,Archery,Archery,0.767125,Pubbing,Pubbing,0.739858,Stockroom,Stockroom,0.701537,Barber_Shop,Barber_Shop,0.690145,Food_Court,Food_Court,0.639754,Tool,Tool,0.624097,Engine_or_Control_Room,Engine_or_Control_Room,0.578565,Shopping,Shopping,0.543323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160403203346-363-01,20160403203346-363-01,1-2c90a0b86314b7ac99f2613b0a824fcf,20160403203346-363-01,1-2c90a0b86314b7ac99f2613b0a824fcf,2016,4,3,20,33,46,4901-01-01,person,0.331812,20160403203346-363-01.jpg,Oven,Oven,0.940154,Microwave,Microwave,0.939241,Stove,Stove,0.920535,Yellow,Yellow,0.920273,Dish_Washer,Dish_Washer,0.903083,Beauty_Salon,Beauty_Salon,0.783434,Stockroom,Stockroom,0.766708,Riot,Riot,0.761828,Pubbing,Pubbing,0.699576,Mixed_Color,Mixed_Color,0.666251,Tool,Tool,0.665446,Archery,Archery,0.663226,Table_Tennis,Table_Tennis,0.63993,Brandy,Brandy,0.637647,Classroom,Classroom,0.634954,Leisure_Activity,Leisure_Activity,0.603186,Sweet_Treat,Sweet_Treat,0.594099,Restaurant,Restaurant,0.591202,Food_Court,Food_Court,0.587937,Whiskey,Whiskey,0.57994,Store,Store,0.579185,Eatery_Space,Eatery_Space,0.572462,Dining_Hall,Dining_Hall,0.559047,White_Wine,White_Wine,0.514573,,,,,,
20160403203613-364-01,20160403203613-364-01,1-f8fe07f5db71bbcafdf7ee9f16f86133,20160403203613-364-01,1-f8fe07f5db71bbcafdf7ee9f16f86133,2016,4,3,20,36,13,5401-01-01,person,0.995033,20160403203613-364-01.jpg,Full_Body,Full_Body,0.90263,Shoe_Store,Shoe_Store,0.894539,Yellow,Yellow,0.868252,Stove,Stove,0.850357,Stockroom,Stockroom,0.757353,Graduation,Graduation,0.750977,Mixed_Color,Mixed_Color,0.710229,Microwave,Microwave,0.704539,Celebrating,Celebrating,0.701972,Food_Processor,Food_Processor,0.691734,Pubbing,Pubbing,0.652935,Drugstore,Drugstore,0.64184,Wedding,Wedding,0.640692,Male_Adult,Male_Adult,0.635416,Rollerskating,Rollerskating,0.63485,Sweet_Treat,Sweet_Treat,0.61398,Bookstore,Bookstore,0.576111,White_Wine,White_Wine,0.523758,Big_Group,Big_Group,0.51606,,,,,,,,,,,,,,,,,,,,,
