classifier,score,id,doc/year,doc/month,doc/day,doc/hour,doc/minute,doc/second
person,0.524979,20160403122828-173-00,2016,04,03,12,28,28
person,0.998887,20160403144314-248-01,2016,04,03,14,43,14
person,0.817574,20160403115336-155-01,2016,04,03,11,53,36
person,0.975873,20160403104438-144-01,2016,04,03,10,44,38
person,0.890903,20160403103929-136-00,2016,04,03,10,39,29
person,0.930862,20160403124220-182-00,2016,04,03,12,42,20
person,0.710949,20160403115550-157-01,2016,04,03,11,55,50
person,0.858149,20160403124309-183-00,2016,04,03,12,43,09
person,0.98016,20160403141539-233-00,2016,04,03,14,15,39
person,0.377541,20160403115440-156-00,2016,04,03,11,54,40
person,0.5,20160403130621-199-00,2016,04,03,13,06,21
person,0.331812,20160403124527-186-00,2016,04,03,12,45,27
person,0.890903,20160403122454-168-00,2016,04,03,12,24,54
person,0.310026,20160403124049-180-01,2016,04,03,12,40,49
person,0.75026,20160403143003-242-00,2016,04,03,14,30,03
person,0.475021,20160403151826-261-00,2016,04,03,15,18,26
person,0.645656,20160403132400-206-00,2016,04,03,13,24,00
person,0.997762,20160403153531-268-00,2016,04,03,15,35,31
person,0.450166,20160403160001-287-00,2016,04,03,16,00,01
person,0.999176,20160403125326-191-01,2016,04,03,12,53,26
person,0.28905,20160403133240-208-01,2016,04,03,13,32,40
person,0.268941,20160403154636-275-00,2016,04,03,15,46,36
person,0.598688,20160403133131-207-00,2016,04,03,13,31,31
person,0.997268,20160403155012-281-01,2016,04,03,15,50,12
person,0.268941,20160403140435-225-00,2016,04,03,14,04,35
person,0.268941,20160403173157-300-00,2016,04,03,17,31,57
person,0.997268,20160403135642-215-01,2016,04,03,13,56,42
person,0.354344,20160403140123-221-01,2016,04,03,14,01,23
person,0.268941,20160403140551-226-00,2016,04,03,14,05,51
person,0.425557,20160403131359-202-01,2016,04,03,13,13,59
person,0.354344,20160403125513-192-01,2016,04,03,12,55,13
person,0.524979,20160403132200-204-01,2016,04,03,13,22,00
person,0.999254,20160403144956-256-00,2016,04,03,14,49,56
person,0.401312,20160403133425-210-01,2016,04,03,13,34,25
person,0.450166,20160403135900-218-01,2016,04,03,13,59,00
person,0.598688,20160403145900-259-00,2016,04,03,14,59,00
person,0.331812,20160403140242-223-00,2016,04,03,14,02,42
person,0.668188,20160403131746-203-01,2016,04,03,13,17,46
person,0.999176,20160403142612-238-01,2016,04,03,14,26,12
person,0.75026,20160403180228-308-01,2016,04,03,18,02,28
person,0.268941,20160403144347-249-01,2016,04,03,14,43,47
person,0.990987,20160403143518-245-00,2016,04,03,14,35,18
person,0.996982,20160403141518-232-00,2016,04,03,14,15,18
person,0.999447,20160403135817-217-01,2016,04,03,13,58,17
person,0.845535,20160403181526-318-01,2016,04,03,18,15,26
person,0.999447,20160403145012-257-00,2016,04,03,14,50,12
person,0.28905,20160403174421-302-00,2016,04,03,17,44,21
person,0.956893,20160403152418-263-01,2016,04,03,15,24,18
person,0.354344,20160403135949-220-01,2016,04,03,13,59,49
person,0.598688,20160403180905-313-00,2016,04,03,18,09,05
person,0.731059,20160403152819-266-00,2016,04,03,15,28,19
person,0.5,20160403153756-269-01,2016,04,03,15,37,56
person,0.401312,20160403152605-265-00,2016,04,03,15,26,05
person,0.996665,20160403153937-270-00,2016,04,03,15,39,37
person,0.998167,20160403144201-246-00,2016,04,03,14,42,01
person,0.845535,20160403190746-328-00,2016,04,03,19,07,46
person,0.425557,20160403154317-274-00,2016,04,03,15,43,17
person,0.549834,20160403181412-316-00,2016,04,03,18,14,12
person,0.817574,20160403154241-273-01,2016,04,03,15,42,41
person,0.28905,20160403160330-289-01,2016,04,03,16,03,30
person,0.668188,20160403192143-337-01,2016,04,03,19,21,43
person,0.645656,20160403153133-267-01,2016,04,03,15,31,33
person,0.668188,20160403181451-317-01,2016,04,03,18,14,51
person,0.817574,20160403154814-277-01,2016,04,03,15,48,14
person,0.998341,20160403184408-322-01,2016,04,03,18,44,08
person,0.354344,20160403195445-345-01,2016,04,03,19,54,45
person,0.970688,20160403191440-331-01,2016,04,03,19,14,40
person,0.999254,20160403155622-285-01,2016,04,03,15,56,22
person,0.425557,20160403202459-360-01,2016,04,03,20,24,59
person,0.998771,20160403154857-278-01,2016,04,03,15,48,57
person,0.549834,20160403191754-332-00,2016,04,03,19,17,54
person,0.999447,20160403143412-244-01,2016,04,03,14,34,12
person,0.354344,20160403192113-336-00,2016,04,03,19,21,13
person,0.802184,20160403192842-339-01,2016,04,03,19,28,42
person,0.997975,20160403170938-299-01,2016,04,03,17,09,38
person,0.999325,20160403144558-252-01,2016,04,03,14,45,58
person,0.999325,20160403154013-271-00,2016,04,03,15,40,13
person,0.785835,20160403200756-348-01,2016,04,03,20,07,56
person,0.574443,20160403155833-286-01,2016,04,03,15,58,33
person,0.549834,20160403220122-381-00,2016,04,03,22,01,22
person,0.475021,20160403145444-258-01,2016,04,03,14,54,44
person,0.880797,20160403180727-311-01,2016,04,03,18,07,27
person,0.731059,20160403200917-349-00,2016,04,03,20,09,17
person,0.5,20160403154155-272-00,2016,04,03,15,41,55
person,0.985226,20160403204439-365-00,2016,04,03,20,44,39
person,0.999176,20160403155314-283-00,2016,04,03,15,53,14
person,0.331812,20160403180037-306-00,2016,04,03,18,00,37
person,0.549834,20160403201438-354-00,2016,04,03,20,14,38
person,0.996982,20160403180611-310-00,2016,04,03,18,06,11
person,0.858149,20160403181102-314-01,2016,04,03,18,11,02
person,0.999089,20160403180845-312-01,2016,04,03,18,08,45
person,0.817574,20160403160302-288-00,2016,04,03,16,03,02
person,0.993307,20160403181645-320-00,2016,04,03,18,16,45
person,0.5,20160403181551-319-00,2016,04,03,18,15,51
person,0.377541,20160403190944-329-00,2016,04,03,19,09,44
person,0.999089,20160403202436-359-01,2016,04,03,20,24,36
person,0.731059,20160403191048-330-01,2016,04,03,19,10,48
person,0.997975,20160403184511-324-01,2016,04,03,18,45,11
person,0.5,20160404072856-419-00,2016,04,04,07,28,56
person,0.524979,20160403203223-362-01,2016,04,03,20,32,23
person,0.354344,20160403190126-327-01,2016,04,03,19,01,26
person,0.331812,20160403203346-363-01,2016,04,03,20,33,46
person,0.995033,20160403203613-364-01,2016,04,03,20,36,13
person,0.354344,20160403191804-333-01,2016,04,03,19,18,04
person,0.549834,20160403192230-338-01,2016,04,03,19,22,30
person,0.268941,20160403192033-335-01,2016,04,03,19,20,33
person,0.993307,20160403212106-376-01,2016,04,03,21,21,06
person,0.475021,20160403204748-366-00,2016,04,03,20,47,48
person,0.845535,20160403202140-358-01,2016,04,03,20,21,40
person,0.425557,20160404074435-426-00,2016,04,04,07,44,35
person,0.28905,20160403194617-341-01,2016,04,03,19,46,17
person,0.377541,20160403205831-372-00,2016,04,03,20,58,31
person,0.942676,20160403201331-352-01,2016,04,03,20,13,31
person,0.401312,20160403201023-350-00,2016,04,03,20,10,23
person,0.731059,20160404071759-413-00,2016,04,04,07,17,59
person,0.354344,20160403201535-355-00,2016,04,03,20,15,35
person,0.75026,20160403201309-351-00,2016,04,03,20,13,09
person,0.991837,20160404072032-416-01,2016,04,04,07,20,32
person,0.880797,20160403203025-361-01,2016,04,03,20,30,25
person,0.574443,20160403201401-353-00,2016,04,03,20,14,01
person,0.768525,20160403202116-357-01,2016,04,03,20,21,16
person,0.997527,20160404070004-405-01,2016,04,04,07,00,04
person,0.937027,20160404070907-407-00,2016,04,04,07,09,07
person,0.817574,20160403201752-356-00,2016,04,03,20,17,52
person,0.475021,20160404082224-446-00,2016,04,04,08,22,24
person,0.645656,20160404072819-418-01,2016,04,04,07,28,19
person,0.845535,20160404071809-414-01,2016,04,04,07,18,09
person,0.952574,20160404090446-463-01,2016,04,04,09,04,46
person,0.998993,20160404072727-417-00,2016,04,04,07,27,27
person,0.668188,20160404071546-410-01,2016,04,04,07,15,46
person,0.785835,20160404072948-420-01,2016,04,04,07,29,48
person,0.880797,20160404080326-434-01,2016,04,04,08,03,26
person,0.998771,20160404073150-422-00,2016,04,04,07,31,50
person,0.28905,20160404074617-428-00,2016,04,04,07,46,17
person,0.425557,20160404094135-480-01,2016,04,04,09,41,35
person,0.549834,20160404080141-431-00,2016,04,04,08,01,41
person,0.28905,20160404080213-432-00,2016,04,04,08,02,13
person,0.450166,20160404093659-477-01,2016,04,04,09,36,59
person,0.28905,20160404074541-427-00,2016,04,04,07,45,41
person,0.425557,20160404080545-436-00,2016,04,04,08,05,45
person,0.450166,20160404071732-412-01,2016,04,04,07,17,32
person,0.997527,20160404073038-421-00,2016,04,04,07,30,38
person,0.377541,20160404081945-441-00,2016,04,04,08,19,45
person,0.549834,20160404095848-492-01,2016,04,04,09,58,48
person,0.331812,20160404074728-429-00,2016,04,04,07,47,28
person,0.598688,20160404080506-435-00,2016,04,04,08,05,06
person,0.28905,20160404100903-499-01,2016,04,04,10,09,03
person,0.999254,20160404135950-533-00,2016,04,04,13,59,50
person,0.5,20160404105705-518-00,2016,04,04,10,57,05
person,0.999089,20160404142006-552-00,2016,04,04,14,20,06
person,0.377541,20160404105221-513-00,2016,04,04,10,52,21
person,0.354344,20160404105337-515-00,2016,04,04,10,53,37
person,0.5,20160404142138-553-01,2016,04,04,14,21,38
person,0.475021,20160404093058-473-01,2016,04,04,09,30,58
person,0.996316,20160404141119-544-01,2016,04,04,14,11,19
person,0.28905,20160404160819-566-01,2016,04,04,16,08,19
person,0.425557,20160404152059-556-01,2016,04,04,15,20,59
person,0.28905,20160404093516-476-01,2016,04,04,09,35,16
person,0.354344,20160404124437-528-01,2016,04,04,12,44,37
person,0.28905,20160404140952-541-00,2016,04,04,14,09,52
person,0.598688,20160404105525-516-01,2016,04,04,10,55,25
person,0.75026,20160404161030-567-00,2016,04,04,16,10,30
person,0.622459,20160404105538-517-00,2016,04,04,10,55,38
person,0.916827,20160404183346-624-01,2016,04,04,18,33,46
person,0.942676,20160404184032-628-00,2016,04,04,18,40,32
person,0.450166,20160404163410-586-01,2016,04,04,16,34,10
person,0.331812,20160404163431-587-00,2016,04,04,16,34,31
person,0.98016,20160404162420-577-00,2016,04,04,16,24,20
person,0.995033,20160404163728-589-00,2016,04,04,16,37,28
person,0.986613,20160404154932-562-00,2016,04,04,15,49,32
person,0.947846,20160404121749-527-00,2016,04,04,12,17,49
person,0.549834,20160404104421-509-01,2016,04,04,10,44,21
person,0.908877,20160404175035-596-01,2016,04,04,17,50,35
person,0.310026,20160404104720-510-00,2016,04,04,10,47,20
person,0.28905,20160404155653-565-00,2016,04,04,15,56,53
person,0.998167,20160404125831-529-00,2016,04,04,12,58,31
person,0.28905,20160404155220-564-00,2016,04,04,15,52,20
person,0.401312,20160404105246-514-00,2016,04,04,10,52,46
person,0.377541,20160404175539-597-01,2016,04,04,17,55,39
person,0.998641,20160404162727-581-01,2016,04,04,16,27,27
person,0.998993,20160404161512-568-00,2016,04,04,16,15,12
person,0.970688,20160404183218-622-00,2016,04,04,18,32,18
person,0.425557,20160404175722-598-01,2016,04,04,17,57,22
person,0.28905,20160404161857-570-00,2016,04,04,16,18,57
person,0.900249,20160404182021-614-00,2016,04,04,18,20,21
person,0.331812,20160404161917-571-00,2016,04,04,16,19,17
person,0.354344,20160404162518-579-00,2016,04,04,16,25,18
person,0.377541,20160404181318-606-01,2016,04,04,18,13,18
person,0.425557,20160404161932-572-01,2016,04,04,16,19,32
person,0.996316,20160404141716-549-00,2016,04,04,14,17,16
person,0.998499,20160404151747-555-01,2016,04,04,15,17,47
person,0.916827,20160404183319-623-00,2016,04,04,18,33,19
person,0.947846,20160404181846-611-01,2016,04,04,18,18,46
person,0.354344,20160404185112-634-00,2016,04,04,18,51,12
person,0.983697,20160404182001-613-00,2016,04,04,18,20,01
person,0.991837,20160404215958-29-01,2016,04,04,21,59,58
person,0.28905,20160404180218-600-00,2016,04,04,18,02,18
person,0.598688,20160404162000-573-01,2016,04,04,16,20,00
person,0.75026,20160404180601-604-00,2016,04,04,18,06,01
person,0.524979,20160404183731-626-01,2016,04,04,18,37,31
person,0.475021,20160404215606-27-00,2016,04,04,21,56,06
person,0.956893,20160404221255-36-01,2016,04,04,22,12,55
person,0.475021,20160404162308-575-01,2016,04,04,16,23,08
person,0.645656,20160404181936-612-00,2016,04,04,18,19,36
person,0.354344,20160404222826-42-00,2016,04,04,22,28,26
person,0.549834,20160404182146-615-01,2016,04,04,18,21,46
person,0.858149,20160404220818-34-00,2016,04,04,22,08,18
person,0.967705,20160404224017-50-00,2016,04,04,22,40,17
person,0.937027,20160404183536-625-00,2016,04,04,18,35,36
person,0.331812,20160404163356-585-01,2016,04,04,16,33,56
person,0.890903,20160404184138-629-01,2016,04,04,18,41,38
person,0.28905,20160404231921-61-01,2016,04,04,23,19,21
person,0.998341,20160404190206-638-00,2016,04,04,19,02,06
person,0.377541,20160404223201-45-00,2016,04,04,22,32,01
person,0.5,20160404184959-633-00,2016,04,04,18,49,59
person,0.354344,20160404223257-46-00,2016,04,04,22,32,57
person,0.998993,20160404165242-594-01,2016,04,04,16,52,42
person,0.331812,20160405062149-78-01,2016,04,05,06,21,49
person,0.998771,20160404221911-39-00,2016,04,04,22,19,11
person,0.377541,20160404210146-09-01,2016,04,04,21,01,46
person,0.99394,20160405072453-97-01,2016,04,05,07,24,53
person,0.401312,20160404222650-41-01,2016,04,04,22,26,50
person,0.997975,20160405073526-105-00,2016,04,05,07,35,26
person,0.785835,20160405080819-116-01,2016,04,05,08,08,19
person,0.689974,20160405071446-92-01,2016,04,05,07,14,46
person,0.268941,20160405082033-127-01,2016,04,05,08,20,33
person,0.75026,20160405080610-114-01,2016,04,05,08,06,10
person,0.990987,20160405064835-83-01,2016,04,05,06,48,35
person,0.331812,20160404192556-639-01,2016,04,04,19,25,56
person,0.401312,20160404223644-49-01,2016,04,04,22,36,44
person,0.98016,20160405082118-128-00,2016,04,05,08,21,18
person,0.450166,20160405084704-137-01,2016,04,05,08,47,04
person,0.710949,20160405081628-123-01,2016,04,05,08,16,28
person,0.401312,20160404224212-52-00,2016,04,04,22,42,12
person,0.924142,20160405072726-98-01,2016,04,05,07,27,26
person,0.817574,20160404224332-54-01,2016,04,04,22,43,32
person,0.574443,20160405082146-129-00,2016,04,05,08,21,46
person,0.377541,20160404221701-37-00,2016,04,04,22,17,01
person,0.401312,20160405073334-104-01,2016,04,05,07,33,34
person,0.524979,20160404220631-33-01,2016,04,04,22,06,31
person,0.598688,20160405085525-139-00,2016,04,05,08,55,25
person,0.524979,20160405090327-144-00,2016,04,05,09,03,27
person,0.377541,20160404223004-43-00,2016,04,04,22,30,04
person,0.98016,20160405090522-145-00,2016,04,05,09,05,22
person,0.975873,20160405090546-146-00,2016,04,05,09,05,46
person,0.377541,20160404224925-59-00,2016,04,04,22,49,25
person,0.993307,20160405093548-165-00,2016,04,05,09,35,48
person,0.98016,20160405081940-126-01,2016,04,05,08,19,40
person,0.524979,20160404223324-47-01,2016,04,04,22,33,24
person,0.5,20160405090812-149-01,2016,04,05,09,08,12
person,0.475021,20160405082441-131-01,2016,04,05,08,24,41
person,0.331812,20160404224125-51-00,2016,04,04,22,41,25
person,0.956893,20160405102358-180-00,2016,04,05,10,23,58
person,0.310026,20160404224410-55-00,2016,04,04,22,44,10
person,0.310026,20160404224424-56-01,2016,04,04,22,44,24
person,0.574443,20160405082507-132-00,2016,04,05,08,25,07
person,0.598688,20160404224458-57-00,2016,04,04,22,44,58
person,0.574443,20160405081522-121-01,2016,04,05,08,15,22
person,0.880797,20160405081845-125-01,2016,04,05,08,18,45
person,0.268941,20160405071335-91-00,2016,04,05,07,13,35
person,0.354344,20160404220149-30-00,2016,04,04,22,01,49
person,0.549834,20160405072057-96-00,2016,04,05,07,20,57
person,0.310026,20160405085556-140-00,2016,04,05,08,55,56
person,0.310026,20160404225042-60-00,2016,04,04,22,50,42
person,0.574443,20160404223335-48-01,2016,04,04,22,33,35
person,0.983697,20160405123817-227-00,2016,04,05,12,38,17
person,0.354344,20160405072954-100-00,2016,04,05,07,29,54
person,0.425557,20160405123850-228-00,2016,04,05,12,38,50
person,0.768525,20160405124341-236-01,2016,04,05,12,43,41
person,0.858149,20160404234803-64-00,2016,04,04,23,48,03
person,0.845535,20160405073143-102-01,2016,04,05,07,31,43
person,0.785835,20160405124134-231-01,2016,04,05,12,41,34
person,0.450166,20160405070816-89-01,2016,04,05,07,08,16
person,0.998771,20160405141902-241-00,2016,04,05,14,19,02
person,0.668188,20160405123458-224-01,2016,04,05,12,34,58
person,0.817574,20160405110721-207-00,2016,04,05,11,07,21
person,0.768525,20160405082204-130-00,2016,04,05,08,22,04
person,0.845535,20160405111227-209-00,2016,04,05,11,12,27
person,0.908877,20160405124206-232-00,2016,04,05,12,42,06
person,0.817574,20160405081718-124-00,2016,04,05,08,17,18
person,0.622459,20160405111531-210-01,2016,04,05,11,15,31
person,0.985226,20160405091437-156-00,2016,04,05,09,14,37
person,0.668188,20160405173145-269-01,2016,04,05,17,31,45
person,0.998341,20160405141830-240-01,2016,04,05,14,18,30
person,0.731059,20160405110452-205-01,2016,04,05,11,04,52
person,0.997762,20160405171142-258-01,2016,04,05,17,11,42
person,0.689974,20160405182843-293-00,2016,04,05,18,28,43
person,0.997268,20160405172455-267-00,2016,04,05,17,24,55
person,0.916827,20160405071734-94-01,2016,04,05,07,17,34
person,0.802184,20160405083814-135-01,2016,04,05,08,38,14
person,0.574443,20160405182418-291-00,2016,04,05,18,24,18
person,0.817574,20160405071932-95-01,2016,04,05,07,19,32
person,0.710949,20160405123543-225-00,2016,04,05,12,35,43
person,0.98016,20160405184354-301-01,2016,04,05,18,43,54
person,0.845535,20160405093818-166-01,2016,04,05,09,38,18
person,0.574443,20160405182712-292-01,2016,04,05,18,27,12
person,0.450166,20160405123341-222-00,2016,04,05,12,33,41
person,0.989013,20160405184842-307-01,2016,04,05,18,48,42
person,0.731059,20160405124256-234-00,2016,04,05,12,42,56
person,0.832018,20160405183246-295-00,2016,04,05,18,32,46
person,0.331812,20160405174934-275-01,2016,04,05,17,49,34
person,0.668188,20160405190352-313-00,2016,04,05,19,03,52
person,0.817574,20160405185402-308-00,2016,04,05,18,54,02
person,0.689974,20160405123411-223-00,2016,04,05,12,34,11
person,0.450166,20160405073038-101-00,2016,04,05,07,30,38
person,0.998887,20160405124515-238-01,2016,04,05,12,45,15
person,0.524979,20160405190829-318-00,2016,04,05,19,08,29
person,0.268941,20160405175110-276-00,2016,04,05,17,51,10
person,0.622459,20160405110622-206-01,2016,04,05,11,06,22
person,0.75026,20160405124001-230-01,2016,04,05,12,40,01
person,0.947846,20160405185646-309-01,2016,04,05,18,56,46
person,0.310026,20160405081432-120-01,2016,04,05,08,14,32
person,0.937027,20160405190443-314-00,2016,04,05,19,04,43
person,0.858149,20160405081550-122-00,2016,04,05,08,15,50
person,0.598688,20160405083631-134-00,2016,04,05,08,36,31
person,0.549834,20160405192329-327-00,2016,04,05,19,23,29
person,0.450166,20160405194107-338-00,2016,04,05,19,41,07
person,0.986613,20160405181836-289-00,2016,04,05,18,18,36
person,0.880797,20160405173334-270-00,2016,04,05,17,33,34
person,0.668188,20160405173815-272-01,2016,04,05,17,38,15
person,0.802184,20160405175236-277-00,2016,04,05,17,52,36
person,0.908877,20160405193045-332-00,2016,04,05,19,30,45
person,0.900249,20160405194325-340-00,2016,04,05,19,43,25
person,0.549834,20160405181207-285-00,2016,04,05,18,12,07
person,0.973403,20160405194631-343-01,2016,04,05,19,46,31
person,0.998167,20160405123635-226-00,2016,04,05,12,36,35
person,0.973403,20160405180555-281-01,2016,04,05,18,05,55
person,0.574443,20160405193157-333-00,2016,04,05,19,31,57
person,0.731059,20160405123916-229-00,2016,04,05,12,39,16
person,0.802184,20160405183528-297-00,2016,04,05,18,35,28
person,0.5,20160405213211-374-00,2016,04,05,21,32,11
person,0.645656,20160405190931-319-00,2016,04,05,19,09,31
person,0.598688,20160405181504-286-01,2016,04,05,18,15,04
person,0.832018,20160405193307-335-01,2016,04,05,19,33,07
person,0.802184,20160405124239-233-01,2016,04,05,12,42,39
person,0.817574,20160405190337-312-01,2016,04,05,19,03,37
person,0.524979,20160405190659-316-01,2016,04,05,19,06,59
person,0.908877,20160405124357-237-01,2016,04,05,12,43,57
person,0.331812,20160405195430-348-00,2016,04,05,19,54,30
person,0.99593,20160405092258-160-01,2016,04,05,09,22,58
person,0.908877,20160405191152-320-01,2016,04,05,19,11,52
person,0.960834,20160405183208-294-00,2016,04,05,18,32,08
person,0.549834,20160405195525-349-00,2016,04,05,19,55,25
person,0.964429,20160405175455-279-01,2016,04,05,17,54,55
person,0.598688,20160405201136-353-01,2016,04,05,20,11,36
person,0.622459,20160405173729-271-01,2016,04,05,17,37,29
person,0.908877,20160405181634-287-01,2016,04,05,18,16,34
person,0.998499,20160405202514-354-00,2016,04,05,20,25,14
person,0.908877,20160405212243-368-00,2016,04,05,21,22,43
person,0.998771,20160405181722-288-00,2016,04,05,18,17,22
person,0.964429,20160405185840-310-00,2016,04,05,18,58,40
person,0.916827,20160405183711-299-01,2016,04,05,18,37,11
person,0.802184,20160405220217-391-00,2016,04,05,22,02,17
person,0.710949,20160405190314-311-00,2016,04,05,19,03,14
person,0.425557,20160405190525-315-01,2016,04,05,19,05,25
person,0.956893,20160405192425-328-00,2016,04,05,19,24,25
person,0.731059,20160405193547-337-01,2016,04,05,19,35,47
person,0.377541,20160405200424-350-01,2016,04,05,20,04,24
person,0.5,20160405194521-341-01,2016,04,05,19,45,21
person,0.354344,20160405205956-364-00,2016,04,05,20,59,56
person,0.425557,20160405213121-373-00,2016,04,05,21,31,21
person,0.858149,20160405222419-393-00,2016,04,05,22,24,19
